id,name,score,title,place,date,verified purch,text,upvotes,language
2108,Bob,1,need replac,the United States ,20180706,True,control disconnect everi 2 minut tri everyth noth work,1,english
2109,Amazon Customer,5,so far good decid ps4 pro sinc,the United States ,20170724,True,so far good decid ps4 pro sinc i 4k tv right i could happier for well worth invest,3,english
2110,Maria Guadalupe Dominguez,5,five star,the United States ,20170906,True,my nephew love they realli enjoy play they expect psp,1,english
2111,Frasco,5,fiv stars,the United States ,20170930,True,excelent,2,spanish
2112,bertin prado,3,five star,the United States ,20171213,True,all ps4 control seem end glitch sometim even stop work proper,3,english
2113,Torian Crane,5,great buy,the United States ,20180111,True,bought christma present ldr girlfriend play togeth love i wish price 199 time though,0,english
2114,Amazon Customer,5,nuev empad line gran capac almacenaj,the United States ,20180810,True,muy buen consol diseñ delg hac estet necesit espaci recom utiliz enfriador consol gust pas larg period jueg continu,0,spanish
2115,Kimi,1,one star,the United States ,20180812,True,did work i order,1,english
2116,Flyy Guy,5,fast product brand new describ noth to complain,the United States ,20180114,True,game came time said would brand spank new definit would recommend use purchas anoth consol soon,0,english
2117,Megan Horne,5,hello nostalgia my old friend,the United States ,20171202,True,oh good i got consol crash bandicoot sound pathet care i got ps4,0,english
2118,Raymen Navarro,4,great buy 1tb ps4 200 perfect gift bewar appear issu remot,the United States ,20171123,True,awesom consol nice sleek mention 1tb i alreadi experienc issu remot i got monday my remot turn connect ps4 i plug usb still connect now remot charg connect consol turn either also usb port remot consol seem difficult connect usb wire exampl difficult plug unplug even wps wifi protect setup issu first connect eventu i know go remot i bare bought monday work first time i use attempt watch movi second time i use remot stay connect charg turn ani help,4,english
2119,Jeffrey Schlaitzer,5,five star,the United States ,20171128,True,arriv safe son love,1,english
2120,Amazon Customer,3,bad mistak i go buy,the United States ,20180211,True,they remov optic audio jack model bad mistak i go buy 50 splitter unnecessarili get surround sound back stupid,1,english
2121,Kat,1,broken,the United States ,20180717,True,doe work wait forev get hard drive faulti,1,english
2122,Lives4trauma,5,great,the United States ,20170920,True,work great awesom system,1,english
2123,Ian Pooran,5,i buy playstat local store great no,the United States ,20170531,True,well first i receiv packag i get refund amazon i i give 5 star i buy playstat local store great no complaint,7,english
2124,Keith Y,5,recommend even hardcor pc gamer,the United States ,20171124,True,got one black friday sale sit couch wrap blanket play persona 5 freak a recommend consol even hardcor pc gamer,6,english
2125,Skaganak,5,this ps4 super cool need get one,the United States ,20171106,True,this ps4 super cool need get one home pleasur kid,0,english
2126,Kim Smith,5,five star,the United States ,20171009,True,thing awesom,1,english
2127,Noota,1,glitchi broken frist day,the United States ,20180226,True,was super excit everyth seem realli nice updat screen start flash black would turn self run like normal now tri turn wont even plug straight wall so disappoint,6,english
2128,Axel Thomas,5,great buy,the United States ,20180113,True,veri nice og got destroy nice replac smaller i thought would good thing,0,english
2129,craig buchanan,5,200 ill pay game system 200 got thank black friday amazon,the United States ,20180324,True,got great price black friday love system thank,0,english
2130,Ben Hansen,4,the consol fine might well get,the United States ,20180407,True,the consol fine might well get ps4 pro 4k come everywher near,0,english
2131,stillclickin',5,as advertis,the United States ,20180219,True,this husband escap he seem thorough enjoy,0,english
2132,Emory Ford,1,one star,the United States ,20180417,True,ps4 stop work due overh problem within first 3 month use,3,english
2133,Ben C,5,if need 4k vr system cover,the United States ,20180208,True,work expect seem stabl previous model i one blue screen yet system had replac older ps4 due i suspect power suppli failur this one much better internet connect wifi one i replac have experienc full lobbi one second mass exodus player later issu gta alway bad thing but still seem like psn still slow download as even 100gbs connect still slow download full game dlc that system fault though i like smaller foot print system look nice next super slim ps3,1,english
2134,Mr. Le,5,it awesom,the United States ,20171208,True,it awesom run perfect 1080p if 4k tv love ps4 game best choic,0,english
2135,X11X,5,five star,the United States ,20180513,True,great new consol ca wait start,0,english
2136,EllKay,5,love,the United States ,20180317,True,my daughter i blast love,0,english
2137,Chucky,5,slim,the United States ,20180404,True,been ps owner year one great small space,0,english
2138,Maya Sepulveda,4,cost much far ever thing great,the United States ,20171216,True,wish cost much far ever thing great,0,english
2139,Lexus C.,5,thinner i expect,the United States ,20171219,True,this slim system way smaller origin ps4,0,english
2140,Sam Ofenbakh,5,best system ever,the United States ,20170810,True,i particular version system month two i regret decis even second i origin ps4 i want upgrad someth sleeker a lot faster abl play basic anyth want like i spotifi hulu netflix whole ton i honest think singl one it come new version control awesom light bar on touch pad and come thick wire charg control absolut love system i know,40,english
2141,Tlynn28,5,great consol love slim,the United States ,20180116,True,came time great consol love slim,0,english
2142,Valerie McClure,5,veri good,the United States ,20170914,True,the one terabyt way go veri good buy,2,english
2143,Amazon Customer,5,five star,the United States ,20180402,True,wick clean cheaper store kid love,0,english
2144,Sonia Samuels,5,my husband love,the United States ,20171204,True,great price deliv right time thank u,0,english
2145,Kat M,5,horribl split screen mode,the United States ,20180307,True,got month ago run well still plenti memori issu gripe i mean soni ps consol usual much complain unless get factori defect i guess i appreci price reason play togeth separ consol famili game avail horribl split screen mode would nice soni compani would allow ps plus account use across sever consol like netflix allow account across differ user differ screen sign kiddo separ account use play lot game friend even us hous,0,english
2146,Matthew Kalinowsky,5,no regret,the United States ,20180321,True,im much gaymer i fell love ps4 no regret,0,english
2147,Susan,4,work great,the United States ,20171129,True,the hdmi cabl work great deal,0,english
2148,rick conti,5,great,the United States ,20180113,True,awesom,0,english
2149,Wes,5,five star,the United States ,20171207,True,nice gift everi boy must,0,english
2150,E. Formont,5,love item describ,the United States ,20180122,True,love item describ,0,english
2151,Alex,5,it great haha,the United States ,20180724,True,what i say ps4 it great haha,0,english
2152,lynn rodgers,5,five star,the United States ,20171104,True,grandson love game system,0,english
2153,CJ,5,five star,the United States ,20180120,True,great price arriv time,0,english
2154,arvind kumar panjwani,5,playstat rock,the United States ,20171023,True,no word playstat,0,english
2155,Amazon Customer,5,five star,the United States ,20171215,True,great buy black friday yessss,0,english
2156,Paul Tate,5,five star,the United States ,20171030,True,excel,2,english
2157,Jonathan,5,perfect game system,the United States ,20170927,True,yeah i know i late own consol new one releas januari matter ps4 legit was kind sad see come day overal happi come 5 day later buy protect separ sinc offer i purchas mine high recommend protect plan case buddi mine told went bad three month squaretrad good protect servic i use devic you not regret purchas playstat 4 consol one fault though you need playstat plus play onlin kind bs oh well,1,english
2158,Austin Shaw,2,sell faukti consol,the United States ,20180619,True,onli give two start came everyth promis yet consol work power button refus function right bat storag malfunct leav entir thing paperweight alongsid shift slight entir thing begin whir,0,english
2159,Jero,5,five star,the United States ,20180113,True,would buy fast ship,0,english
2160,Chris,5,five star,the United States ,20180219,True,so far ben great,0,english
2161,roberto espinoza EC107Q35041N,5,fiv stars,the United States ,20171212,True,feliz juguet nuev,0,spanish
2162,OC_LagunaBeach,5,nice,the United States ,20171031,True,work expect,0,english
2163,Christian Alvarado,5,excel,the United States ,20180916,True,perfect condit recommend 100,0,english
2164,Alan J.,5,five star,the United States ,20180216,True,excel want video game,0,english
2165,david wolniewicz,5,perfect,the United States ,20180115,True,product came plan work perfect solid seller,0,english
2166,SLT,5,five star,the United States ,20180113,True,grandson happi,0,english
2167,Santiago Núñez,5,five star,the United States ,20180328,True,thank good product,0,english
2168,PChaboneau,5,love it,the United States ,20180615,True,i problem,0,english
2169,Breanna Cooley,5,five star,the United States ,20171029,True,work wonder,0,english
2170,Erez Dafni,5,five star,the United States ,20180112,True,great product 5 star,1,english
2171,cedrik,1,if use condit,the United States ,20180212,True,it wont turn anymor didnt drop anyt,3,english
2172,Jacob Mauntel,5,good condit,the United States ,20180115,True,it work good condit,0,english
2173,Nephtali Ocasio,5,five star,the United States ,20171127,True,nice,0,english
2174,Amazon Customer,5,ps4,the United States ,20170706,True,love,0,english
2175,Arlene,5,five star,the United States ,20171207,True,my son realli like thank,0,english
2176,Debra,3,go ps4 pro,the United States ,20180105,True,playstat awesom but go ps4 pro simpli 4k aspect i return pro simpl fact even though cost littl truli worth,0,english
2177,Amazon Customer,5,five star,the United States ,20180102,True,great,0,english
2178,Anonymous 2.0,5,five star,the United States ,20180114,True,work like ps4 much say,0,english
2179,KH,5,five star,the United States ,20180314,True,perfect problem,0,english
2180,Amazon Customer,5,five star,the United States ,20180313,True,perfect,0,english
2181,Matt,5,five star,the United States ,20171126,True,ps4 slim awesom game system glad i bought consol came fast,1,english
2182,~*The Pink Pillow Princess*~,5,five star,the United States ,20171206,True,expect,0,english
2183,Davit,5,five star,the United States ,20180326,True,good,0,english
2184,DEBORA,5,five star,the United States ,20180319,True,they love it,0,english
2185,Gursharan Tiwana,5,great consol,the United States ,20180115,True,work great,0,english
2186,Rico,5,five star,the United States ,20171205,True,ps4 came ahead schedul arriv happi purchas would high recommend,0,english
2187,Edotdot,5,five star,the United States ,20180120,True,awesom product,0,english
2188,DashnFashn,5,five star,the United States ,20171206,True,got deal,0,english
2189,rami,5,five star,the United States ,20180314,True,perfect,0,english
2190,User,4,four star,the United States ,20171220,True,work like expect,0,english
2191,Leonardo Dario Paz,5,fiv star,the United States ,20180113,True,gog consol,0,dutch
2192,Kimberly,1,one star,the United States ,20180507,True,onli two month alreadi stop work,2,english
2193,Amazon Customer,5,five star,the United States ,20170624,True,excel,0,english
2194,LEE,5,five star,the United States ,20180112,True,good,0,english
2195,Victor Abreu,5,five star,the United States ,20180117,True,excel,0,english
2196,Sergii P.,5,five star,the United States ,20180722,True,nice good price black friday buy next friday next generat,0,english
2197,Steve K.,5,five star,the United States ,20180120,True,good like,0,english
2198,Bryan Rufner,5,five star,the United States ,20180115,True,good price,0,english
2199,Milton Sánchez,5,i love great,the United States ,20171126,True,i love great consol,0,english
2200,Matthew F.,5,five star,the United States ,20170815,True,great cheap machin need pro,1,english
2201,Linda Wing,5,my husband happi man,the United States ,20180117,True,sorri i know noth husband love work great i know,0,english
2202,Patrick O'Connell,5,five star,the United States ,20180119,True,my son love,0,english
2203,Jody Helman,5,five star,the United States ,20180112,True,christma gift,0,english
2204,Amazon Customer,5,five star,the United States ,20171115,True,play station deliv target date deliveredfantast,2,english
2205,Addie,5,afford full storag along great game platform offer i could ask,the United States ,20170710,True,honest afford full storag along great game platform offer i could ask,1,english
2206,Thakur,5,five star,the United States ,20171205,True,excel price i paid deal,0,english
2207,ANDRES SILVA,5,fiv stars,the United States ,20180112,True,excelent,0,spanish
2208,eason,3,,the United States ,20180531,True,good,0,english
2209,Charles E.,5,ps4 best,the United States ,20180404,True,ps4 best consol,0,english
2210,Christopher  Isinta,5,i love new ps 4 slim 1tb consol,the United States ,20170920,True,i love new ps 4 slim 1tb consol it larg memori fast process,2,english
2211,leigh ann rosemore,5,five star,the United States ,20170826,True,great consol love far,2,english
2212,K. LeJeune,5,five star,the United States ,20180117,True,gave gift,0,english
2213,Hong Young soo,5,best choic,the United States ,20180112,True,recommend,0,english
2214,Pablo André Hernández gil,5,fiv stars,the United States ,20180112,True,sup cool product,0,spanish
2215,Amritlal Dave,5,five star,the United States ,20170831,True,my grand kid love,1,english
2216,Natalie,5,five star,the United States ,20180424,True,usual free game come ps i get,1,english
2217,Gonzalo Mariani,5,five star,the United States ,20171105,True,great,0,english
2218,Charlotte Mixon,1,i like game system arriv time,the United States ,20180129,True,i like game system arriv time after month game function proper wont load disk read,5,english
2219,Amazon Customer,5,five star,the United States ,20180112,True,great price line shop,0,english
2220,Shaley Keller,5,five star,the United States ,20170826,True,this product arriv everyth describ perfect condit awesom,1,english
2221,Travis Jacob Willard,5,on time deliveri,the United States ,20170825,True,work awesom deliveri time accur read click track packag,1,english
2222,Keiron Carter,4,paid get decent system,the United States ,20180115,True,arriv perfect condit problem far except one hickup possibl part,0,english
2223,Yuhki Schultz,5,nice slim design state name,the United States ,20180206,True,nice slim design state name have chanc play yet sinc i game yet the titl avail ps4 disappoint,0,english
2224,4samoyed,5,five star,the United States ,20171212,True,it no comment,0,english
2225,Amazon Customer,5,is better xbox and sell xbox,the United States ,20180111,True,i love great price,0,english
2226,Melvin Rosario,5,five star,the United States ,20171202,True,perfect consol game fast ship great product,0,english
2227,Heriberto Garcia,5,five star,the United States ,20171102,True,exccel,0,english
2228,Dominic Rivers,5,five star,the United States ,20180116,True,i love it babi,0,english
2229,Cici,5,love playstat,the United States ,20171115,True,realli work well so happi i brought,0,english
2230,bryan hill,5,five star,the United States ,20180327,True,thank,0,english
2231,Inspiringmoon34,1,do buy do not buy do not buy,the United States ,20180330,True,so i purchas christma gift first i got camo green ps4 i order black second consol stop work complet i would recommend,4,english
2232,chueonwoo,5,it nice deliv quick i satisfi,the United States ,20180319,True,it nice deliv quicklyi satisfi high qualiti itemi use later,0,english
2233,LondaLove,5,love game knew would,the United States ,20171124,True,love game knew would ps4 head sinc like lol im 29 lol,0,english
2234,Theo & Toni Lindsey,5,great consol,the United States ,20170713,True,no problem thus far i 3 month work smooth like ps4,4,english
2235,lucas,5,fiv stars,the United States ,20171009,True,excelent,0,spanish
2236,Ahmad Salleem,5,five star,the United States ,20180314,True,good price great product,0,english
2237,Amazon Customer,5,dude yes,the United States ,20180113,True,serious awesom thank got super quick,0,english
2238,Sagar,1,my ps4 recent start show error messag,the United States ,20180213,True,my ps4 recent start show error messag attempt upload save data ps plus onlin storag after brows seem like due fault hd haven abl find fix,4,english
2239,Joseph,2,broke month,the United States ,20171015,True,great system had month though start spark stop work total check cord connect old ps4 old one work outlet work proper,2,english
2240,Amazon Customer,4,four star,the United States ,20171116,True,your browser support html5 video my ps4 code work ps4 great,6,english
2241,Michelle Kramer,5,veri happi purchas,the United States ,20171213,True,ship quick veri happi purchas,0,english
2242,Florence Toliver,5,my grandson happi game,the United States ,20171214,True,my grandson happi game i struggl get game dislik game expens i hard afford,0,english
2243,Raman,5,five star,the United States ,20180112,True,awesom,1,english
2244,Kristian Mathison,5,five star,the United States ,20180405,True,great game system,0,english
2245,Robert,5,slim amaz i xbox one ps4,the United States ,20170811,True,sleek slim amaz i xbox one ps4 blow away xbox one faster load time better graphic better interfac i even prefer ps4 control the ps4 exclus much better well even cabl better giant power brick standard power cord high recommend system plenti storag fast system amaz graphic veri small footprint great control interfac blow away competit i dont think scratch surfac either playstat store get bettter choic xbox one,51,english
2246,Khaleah  Wade,5,work great,the United States ,20171204,True,my son love his grandmoth my mom brought,0,english
2247,Amazon Customer,5,five star,the United States ,20171203,True,it work good ksa saudi arabia power 220v,0,english
2248,AA,5,five star,the United States ,20180112,True,nice,1,english
2249,jarron,5,excel product deliv right time,the United States ,20171202,True,i love everyth,0,english
2250,leaffrog,5,nice delivey special price product,the United States ,20171205,True,wow good product special price good condit ps4 packeg sorri friend buy one,0,english
2251,Amazon Customer,1,it die,the United States ,20180226,True,bought novemb last year februari 26 ps4 slim even power how wonder top window return gone gg amazon,6,english
2252,Amazon Customer,5,work awesom no issu,the United States ,20180219,True,work awesom no issu happi product,0,english
2253,Amazon Customer,5,five star,the United States ,20170910,True,i happi purchas great price,1,english
2254,Andres Santos,5,veri good deal,the United States ,20180112,True,just perfect work perfect,1,english
2255,Majo,5,majo,the United States ,20171113,True,excel,0,english
2256,David Okune,5,thank awesom ps4 it look new true,the United States ,20171005,True,thank awesom ps4 it look new true pictur far k menjoy ps4,0,english
2257,Hector Tavera del Rosario,5,five star,the United States ,20180405,True,excel product,0,english
2258,arman sarkhani,1,broke,the United States ,20180411,True,this ps4 last 5 month end break problem last ps4 abl turn control get pass screen say press ps4 button play,5,english
2259,Bridgett Ross,5,five star,the United States ,20180405,True,love,0,english
2260,Tae H. Song,2,warn doe play cds perform univers remot extra has voic recognit avail control,the United States ,20171221,True,warn play cds perform univers remot extra has voic recognit avail control ear piec need make interfac laughabl univers remot support voic recognit button support app work well,0,english
2261,Amazon Customer,5,five star,the United States ,20180122,True,,0,chinese (simplified)
2262,cherie,1,five star,the United States ,20180322,True,there someth wrong playstat i got two remot connect i restart everyth fix still work is work perfect fine first coupl time i use work,3,english
2263,Melynda,1,stop read disc,the United States ,20180511,True,unit stop read disc 2 month use it christma gift purchas black friday novemb i return period,3,english
2264,Shlomi Asher,5,five star,the United States ,20171213,True,great product good servic tank,0,english
2265,Robert R.,5,today bought unchart nathan drake collect run great love ps4 slim,the United States ,20171127,True,it came today bought unchart nathan drake collect run great love ps4 slim,0,english
2266,Leandro,5,five star,the United States ,20170825,True,well,1,english
2267,Amazon Customer,5,five star,the United States ,20180320,True,tb,0,english
2268,Ed,5,five star,the United States ,20171118,True,excel,0,english
2269,Robert alatorre,5,everyth good,the United States ,20170804,True,arriv time everyth good,1,english
2270,charles,5,recomend,the United States ,20170819,True,god negoci excel product,1,english
2271,James M. Cottrell,5,happi danc parti hous,the United States ,20170522,True,soooo much room my game happi danc parti hous,19,english
2272,Jack Raineri,5,five star,the United States ,20171206,True,got 200 deal,0,english
2273,William N. Rava,5,five star,the United States ,20180116,True,son like,0,english
2274,vinu,5,awesom,the United States ,20171117,True,it absolut awesom,1,english
2275,Juan Jose arias,5,five star,the United States ,20180112,True,i love,0,english
2276,Eliyahu bentura,5,five star,the United States ,20180217,True,good,0,english
2277,Leslie Lincoln,5,five star,the United States ,20171118,True,veri happi,1,english
2278,Carmen de Carvalho Cordeiro Cury,5,absolut satisfi,the United States ,20171116,True,it slim soft handl everywher absolut satisfi,0,english
2279,Christopher ,5,nice got within,the United States ,20180112,True,nice got within day,0,english
2280,Amazon Customer,5,five star,the United States ,20170907,True,good,1,english
2281,Victor Peralta,5,five star,the United States ,20180112,True,ok,0,english
2282,caye,5,love,the United States ,20171024,True,love new ps4 so mani game littl time,0,english
2283,Sabrina,5,five star,the United States ,20180122,True,perfect,0,english
2284,Amazon Customer,5,five star,the United States ,20171004,True,prefect,1,english
2285,Tou Vue,5,five star,the United States ,20180404,True,work fine fast deliveri well also worth buy product,0,english
2286,Krystal M Garza,5,five star,the United States ,20180112,True,it gift great son,0,english
2287,Amazon Customer,5,perfect,the United States ,20180810,True,what bought i got perfect,0,english
2288,Paul c.,5,great deal,the United States ,20171106,True,got fast great deal,0,english
2289,Antonio Rocha,5,five star,the United States ,20180112,True,i love,0,english
2290,Jenny Ball,4,work great love slim,the United States ,20180405,True,work great love slim,0,english
2291,will rose,5,five star,the United States ,20180303,True,thank,0,english
2292,Naroo Kang,4,four star,the United States ,20180121,True,perfect beauti hdmi cabl work,0,english
2293,Ramy Helmy Attia,5,five star,the United States ,20180315,True,nice deal deliv time,0,english
2294,Amazon Customer,5,five star,the United States ,20180112,True,,0,chinese (simplified)
2295,Amazon Customer,5,five star,the United States ,20171206,True,wow,0,english
2296,Garlic,5,five star,the United States ,20180114,True,awesom deal i love amazon,0,english
2297,Lee,4,four star,the United States ,20180116,True,but packag protect realli good,0,english
2298,Shabir Qanit,4,four star,the United States ,20180601,True,i wish came headphon,0,english
2299,husam,5,consol perfect,the United States ,20180112,True,the ship fast consol perfect,0,english
2300,Fahad altwalah,4,four star,the United States ,20180116,True,good,0,english
2301,LU ANNE COX,5,good invest,the United States ,20171205,True,this work great,0,english
2302,Amazon Customer,3,no optic,the United States ,20171210,True,the ps4 slim optic audio buy blueski hd1080p 3d hdmi audio extractor splitter hdmi to hdmi optic toslink spdif stereo audio extractor convert want abl use headset use optic,2,english
2303,Orlando Whyte,5,five star,the United States ,20171115,True,i love best gift i ever bought,0,english
2304,Simbarashe,5,amaz,the United States ,20180113,True,packag arriv time i satisfi,0,english
2305,Amazon Customer,5,excel happi product,the United States ,20180112,True,excel happi,0,english
2306,Lolie,3,handcontrol,the United States ,20180921,True,control charg anymor,0,english
2307,Jay Scozzaro,5,five star,the United States ,20171029,True,this sucker work great i love lmao,0,english
2308,Damiano1982,5,damiano1982,the United States ,20180404,True,excel,0,english
2309,rishab merwade,5,five star,the United States ,20180219,True,great product amaz fast deliveri,0,english
2310,mane,5,five star,the United States ,20180116,True,good product fast ship,0,english
2311,Nico DeLoretto-Chudy,4,four star,the United States ,20171206,True,good paid onlin,0,english
2312,Patrick Leung,5,five star,the United States ,20180116,True,nice deal deliveri fast,0,english
2313,JI HUN PARK,5,five star,the United States ,20180112,True,i satisfi product,0,english
2314,Amazon Customer,5,fiv stars,the United States ,20180112,True,excelent product,0,spanish
2315,Frank Valverde,5,five star,the United States ,20180111,True,excel product,0,english
2316,LeeGwangSam,5,five star,the United States ,20180115,True,great goooooood,0,english
2317,Ernesta,5,five star,the United States ,20180113,True,perfect everyth thank,0,english
2318,Pierre-Yves Parent,5,it great,the United States ,20180111,True,it great fast reliabl,0,english
2319,Leonardo Espinal,5,five star,the United States ,20180114,True,veri good,0,english
2320,dor izmaylov,5,five star,the United States ,20180113,True,excel,0,english
2321,Elisabeth Bryant,5,perfect,the United States ,20171205,True,perfect,0,english
2322,anna,5,five star,the United States ,20180114,True,good deal fast ship,0,english
2323,Cliente Amazon,5,five star,the United States ,20180116,True,nice product cheap,0,english
2324,Marcelo Rosa Filho,5,five star,the United States ,20180312,True,great,0,english
2325,Libby Samples,1,not happi,the United States ,20180307,True,receiv ps4 came packag system no power cord control not happi,5,english
2326,Emilio,5,five star,the United States ,20171115,True,nice game consol,0,english
2327,hikum1207,4,four star,the United States ,20180112,True,good,0,english
2328,James,1,broke within month purchas,the United States ,20180523,True,bought one work well two month shut play would turn tri everyth dont buy unless your want blow 300 dollar,4,english
2329,jmj8470,5,five star,the United States ,20180114,True,good price,0,english
2330,Sung Jae Kim,5,five star,the United States ,20180114,True,love,0,english
2331,jinho kimm,5,five star,the United States ,20180111,True,good choic,0,english
2332,oh jinmin,4,four star,the United States ,20180116,True,nice good,0,english
2333,JEONGHUN LEE,5,five star,the United States ,20180114,True,good,0,english
2334,AARON RODRIGUEZ,5,fiv stars,the United States ,20180112,True,excelent,0,spanish
2335,gap,5,five star,the United States ,20180112,True,perfect,0,english
2336,Lee Hyeon kon,5,five star,the United States ,20171126,True,fast,0,english
2337,Miguel Angel Rivera Arias,5,five star,the United States ,20180117,True,great,0,english
2338,jose Luis,5,five star,the United States ,20180112,True,perfect,0,english
2339,LEE JUN HO,5,five star,the United States ,20180116,True,good,0,english
2340,Yenoghwan Kim,5,five star,the United States ,20180112,True,good,0,english
2341,DavidYoon,4,four star,the United States ,20180403,True,good,0,english
2342,EojinJeong,5,five star,the United States ,20180113,True,nice,0,english
2343,hyeon ho youn,5,five star,the United States ,20180112,True,good,0,english
2344,Chan Hyeok Shin,5,five star,the United States ,20180116,True,good,0,english
2345,Son Changhae,5,five star,the United States ,20180113,True,good,0,english
2346,Robert Merrell,5,five star,the United States ,20180112,True,good,0,english
2347,Amazon Customer,5,five star,the United States ,20180112,True,good,0,english
2348,Luis Rojas,5,five star,the United States ,20180112,True,good,0,english
2349,sunggyu,5,five star,the United States ,20180113,True,good,0,english
2350,Kim Eugene,5,five star,the United States ,20180111,True,good,0,english
2351,suotsk,5,five star,the United States ,20180111,True,good,0,english
2352,YoungSe-Ju,5,five star,the United States ,20180111,True,good,0,english
2353,Cris,1,one star,the United States ,20171221,True,did receiv full packag short item box,5,english
2354,Randy Nees,5,yes,the United States ,20171031,True,yes,0,english
2355,Chuma,5,great buy,the United States ,20170801,True,work perfect less space data just perfect to honest need pro unless 4k tv see resolut differ,4,english
2356,Jackie D,1,one star,the United States ,20180313,True,had return come control cord list my son disappoint,4,english
2357,Hunter,5,wonder,the United States ,20170923,True,best thing besid xbox i prefer xbox i got brother wonder came everyth,2,english
2358,Bibi,5,five star,the United States ,20171104,True,needless say son love,1,english
2359,Gianmarco Cárdenas Guillen,5,five star,the United States ,20171123,True,nice product nice price thank amazon,2,english
2360,Joseph,1,last 16 day,the United States ,20180326,True,it broke 16 will come sleep mode,4,english
2361,RER,5,yes playstat,the United States ,20171225,True,it playstat need read review probabl need one,0,english
2362,michael whitaker,4,four star,the United States ,20170603,True,it would 5 star tini hard see find power eject button,8,english
2363,Brittany Silva,5,packag good it exact i expect,the United States ,20170906,True,just i expect packag good it exact i expect,2,english
2364,Joseph Inzirillo,5,five star,the United States ,20171113,True,my daughter love,1,english
2365,Amazon Customer,3,okay control got bad one month,the United States ,20170922,True,good machin control charg port got damag within month,1,english
2366,Charles Hox,5,five star,the United States ,20171110,True,good,0,english
2367,Anika,5,love,the United States ,20170613,True,receiv said love,0,english
2368,Vero Cartin,5,five star,the United States ,20171028,True,great nephew like,0,english
2369,KYRON DUNCAN,5,five star,the United States ,20171114,True,excel buy,0,english
2370,n,5,five star,the United States ,20171005,True,great,0,english
2371,Amazon Customer,5,love lifetim playstat fan,the United States ,20170508,True,awesom product love slim design updat right box took look sleek smooth,21,english
2372,Johnetta faulk,2,may need buy cord need,the United States ,20180612,True,i open ps4 caus storag it miss cord except power cord,0,english
2373,Chris A,5,it exact say,the United States ,20171110,True,veri happi love,0,english
2374,David Sebastian Tapia Mena,5,five star,the United States ,20171123,True,excel,2,english
2375,Joseph V Cole,5,five star,the United States ,20180319,True,nice thank,0,english
2376,Don't know what to get?,5,five star,the United States ,20171113,True,just describ,0,english
2377,gina bellefeuille,5,five star,the United States ,20171203,True,bought son xmas open yet,0,english
2378,yugioh-zeta,1,five star,the United States ,20170708,True,after five month stop read would recogn disk good luck,17,english
2379,Heather Pendery,1,brand new doesnt work,the United States ,20171227,True,i purchas son christma excit hook wont turn went troubl shoot i read onlin noth look like i got dud needless say son crush i call amazon advis call soni see say i call soni 3 day row hold hour day cant get amazon said i could return ps4 get money back i want exchang one work i got one good deal i would purchas wise if i return i pay way money get product if i get resolv i chang review i 9 year old boy noth use christma present,6,english
2380,Dana,4,good consol price pc better,the United States ,20170905,True,this consol work well though control batteri last long usag slight laggi slow load time comparison 1080ti ssd rig but i love play nfl bloodborn i got consol i hate exclus game,3,english
2381,Boyd,2,get xbox,the United States ,20180112,True,veri complic hire someon set good mani wall game one make head tail wast time slow start complic adequ direct away xbox 360 set ps4 big good game good control graphic,0,english
2382,Mohamed,5,five star,the United States ,20170917,True,good item,1,english
2383,Jason N.,1,one star,the United States ,20180401,True,not buy consol broke less week,4,english
2384,MUKESH,5,five star,the United States ,20170720,True,good,0,english
2385,Joe Mama,5,five star,the United States ,20170921,True,best purchas ever mate,1,english
2386,Amazon Customer,5,five star,the United States ,20170927,True,ship came time far work alik charm,1,english
2387,Nick S.,1,tri option first,the United States ,20180307,True,realli disappoint too laggi graphic weak cartoonish actual play game ca even handl nba live plus game purchas onlin take hour download,5,english
2388,raed Alnhit,3,three star,the United States ,20171206,True,the fund case bad abroad carrier,0,english
2389,chrisbaja11,5,it perfect,the United States ,20171031,True,just i want,0,english
2390,David,5,five star,the United States ,20171109,True,work great,0,english
2391,Amazon Customer,5,five star,the United States ,20170613,True,everyth great,1,english
2392,Vanessa Retif,5,five star,the United States ,20170807,True,love,0,english
2393,girlie,5,five star,the United States ,20171108,True,satisfi,0,english
2394,Amazon Customer,5,five star,the United States ,20171127,True,lol,1,english
2395,carlos mendoza,1,the box open control miss,the United States ,20180111,True,the box open control miss amazon told call polic end i purchas new control big fail,4,english
2396,Davis A,5,thank,the United States ,20171109,True,perfect and receiv it the next day,0,english
2397,Alirio Rivero,5,good product,the United States ,20171031,True,good product and excel condit,0,english
2398,DONGMOON BAEK,4,fast deliveri luv,the United States ,20171202,True,deliveri luv,0,english
2399,Bo Cenzano,1,ebestpurchas scam,the United States ,20180327,True,this compani ebestpurchas lie got ps4 descript said work fulli howev shut complet 5 minut everi time use,3,english
2400,Esteban,1,it cabl work fine playstat 3,the United States ,20171217,True,mine work it detect hdmi cabl it cabl work fine playstat 3 pleas contact asap,3,english
2401,InthemiddleofUS,1,we purchas broken consol,the United States ,20171227,True,we purchas santa gift boy open christma morn never work proper as soon plug began overheat shut we concern fire hazard fortun amazon took back full refund issu boy took stride we purchas anoth consol local work proper,5,english
2402,Amazon Customer,2,bad wireless remot technolog behind,the United States ,20171108,True,the product fine unless would like control last hour it allow turn control watch dvd tv remot power die quick i would buy product recommend product,1,english
