username,datetime,tweet_text,retweeted_text,likes,retweets,comments
HALLOWEEN N'AT ,2020-11-17T15:52:36.000Z,Always liked playing this game! #bubblebobble #bubblebobble4friends #PS4 #Playstation #Gaming,"Nostalgic GamerNostalgic Gamer@16bitnostalgiaNov 17, 2020It's Bubble Bobble 4 release day on PS4 and I've been getting my teeth into it this morning and all I can say is...it is cute AF! Review coming soon on @thumb_culture@thumb_culture #RETROGAMING#RETROGAMING #gaming#gaming #bubblebobble#bubblebobble #PS4#PS4",2,0,0
Kūru Media,2020-11-17T15:50:30.000Z,"The Big Fat Geek Week Episode 9: This One's For the Players, is now available on #Spotify, @GardenCity_Dan @MrsAmyDAllen, @Whatever_man and our own @GbOtaku82 talk about the release of the #Sony #PS5 as they reminisce on #PlayStation through the years",,3,2,0
Sonic Bloom,2020-11-17T15:48:18.000Z,The 8th #videogame console generation has ended. Let's take a look at what game #innovations defined it in this 2 part think piece! Let us know what #games you thought defined this gen! #PS4 #playstation #Xbox #Xboxone,,1,0,0
Jack Griffiths,2020-11-17T15:39:38.000Z,"Get my #PS5 on Thursday and I can't wait, games I'll have on day one are: Spiderman MM Spiderman Remastered DMC5 AC Valhalla COD (multiplayer purposes) Bugsnax (PS plus) Then when I get paid I'll be picking up Demon Souls, can't freaking wait!!! #Playstation #GamersUnite",,2,0,1
BLACKSTAR,2020-11-17T15:33:49.000Z,Does anyone know what time ps direct might drop today? #PlayStation5 #Playstation #PlaystationDirect,,0,0,0
Flying Eze,2020-11-17T15:30:45.000Z,Alatreon Soars to Monster Hunter World: Iceborne This May #Ps4 #Monster #Hunter #World: #Iceborne #Playstation #Games #Ps4,,1,0,0
Colin Eedy,2020-11-17T15:16:11.000Z,Launch day order ps5 received #ps5 #Playstation #kindafunny,,1,0,0
Machine Gun Jimmy,2020-11-17T15:15:55.000Z,I was able to snap this the other day and forgot to post it on here. I have been truly enjoying the #ps5 I cant wait to see what the future holds in store as game will only look better and better. #PlayStation5 #Playstation #gaming #studio,,3,1,0
Gautier,2020-11-17T15:15:36.000Z,Ca commence a arriver #ps5 #playstation,,0,0,0
Dragon Shed Games,2020-11-17T15:15:23.000Z,Now all we need is a #PlayStation5 Roll on Thursday 19th - Can’t wait to play #MilesMorales #SpiderMan #SpiderManMilesMorales #PS5 #PlayStation #BeGreater,,3,0,1
TS Warrior Player,2020-11-17T15:04:27.000Z,Fight for the Future • #TSWarriorPlayer #ControlYourGame #GiftIdeas #Geeky #Gamers #CustomController #BirthdayGifts #CustomControllers #PlayStation #PS4 #Controller #Sony #PS4CustomController #PS4Pro #PS4Controller #PS4Gamer #PS4Gaming #Gaming #Overwatch,,1,0,0
First International Play Money Exchange,2020-11-17T15:02:12.000Z,Did you get it or was it sold out? #PS5 #Gaming #Espots #Playstation #COD #Spiderman,,3,1,0
MollyThePlug,2020-11-17T15:01:44.000Z,My target had 10 on the truck lol I took 4 #ps5 #psnrestock #playstation #nextgen #ps5resell #quicksale #targetps5 #gaming #ps5forsale #ps5preorder #ps5launch #gamer #gaming #playstationdirect Contact me now (667) 284-9648 First come first serve!!!,,0,0,0
The_Drake_Equation,2020-11-17T14:54:49.000Z,The last of us and The last of us 2 are the greatest games of all time. #PS4 #lou2 #Playstation #PlayStation5,,1,1,1
Coinsuggest,2020-11-17T14:38:10.000Z,Playstation 5 Will Be Available In India on Nov 19. #ps5 #ps5india #playstationindia #playstation ⓘ 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹 𝘀𝗼𝘂𝗿𝗰𝗲𝘀 𝘀𝘁𝗮𝘁𝗲𝗱 𝘁𝗵𝗮𝘁 𝗶𝘀 𝗳𝗮𝗹𝘀𝗲 𝗮𝗻𝗱 𝗺𝗶𝘀𝗹𝗲𝗮𝗱𝗶𝗻𝗴,,2,0,0
Mori of Tsushima,2020-11-17T14:29:42.000Z,only two more days #PlayStation5 #Playstation,,0,0,0
The Spanish Navigator,2020-11-17T14:16:10.000Z,These are also my top 10 games from 2020. #Ps4 #ps5 #playstation #top10 #games #gamer,"Hunter Hunter @NextGenPlayerNov 17, 2020My updated Top 10 games of 2020: The Last of Us Part 2 Demon’s Souls Ghost of Tsushima Spider-Man Miles Morales Persona 5 Royal Nioh 2 Final Fantasy VII Remake Hades Mafia Definitive Astro’s Playroom #PS5#PS5 #PS4#PS4 #PC#PC #NintendoSwitch#NintendoSwitch #Xbox#Xbox",0,0,0
Brand New PS5 for sale,2020-11-17T14:11:11.000Z,Satisfied customer Stop by the shop and grab yours or have it delivered to your doorstep How fun will this Christmas be with your #ps5 #PlayStation5 #playstation,,3,1,0
Kaico Labs,2020-11-17T14:02:39.000Z,What was your favourite PS3 game? #Retro #Gaming #RetroGaming #Shop #GamerGuy #GamerGirl #GamersUnite #Sony #Playstation 3 #PS3 #Kaico,,9,6,8
Andrew Martin,2020-11-17T14:00:59.000Z,Hi Emma why does the website say differently it’s this lack of information or misinformation that is truly disheartening #PlayStation5 #Playstation #angry #DreamsWithin #stayconnected,,1,1,1
ReignSupremeGaming,2020-11-17T13:55:26.000Z,Really not sure how or what happened here #gaming #PCgaming #PCgamer #videogames #xbox #xboxone #callofduty #CallofDutyModernWarfare #callofdutycoldwar #playstation #ps5 #sniper #clips #callofdutyclips #knife #knives #modernwarfareclips #codmw #codclips #explore #explorepage,,1,2,0
Smasher,2020-11-17T13:37:37.000Z,Playstation Camera Adapter arrived today here in germany. 2 more days till PS5 arrives. #Playstation #VR @Tidux,,0,0,0
Noir Roex,2020-11-17T13:23:08.000Z,"I think there are people trying to prove you wrong @PlayStationUK. We all want people who care and know about what's inside vs. the surface. Let's face it, the surface looks like a router. Lucky PS. #playstation #gamer #sony #PS5 #ps5memes #PS5Launch #hardware #gaming #gamergirl","PlayStation UKPlayStation UK@PlayStationUKNov 17, 2020PSA: You cannot marry your PS5 twitter.com/pushsquare/sta…",1,0,0
kej,2020-11-17T13:17:14.000Z,Um... I’m blue team though #PS5 #Playstation #xbox,,4,0,1
@Zuby_Tech,2020-11-17T13:05:05.000Z,Controller Launch collection! #PS5 #PlayHasNoLimits #PlayStation5 #DualSense #PlayStation #DualShock #Sixaxis,,35,4,2
@Zuby_Tech,2020-11-17T13:02:23.000Z,New Software update for #PS5 Hopefully fixes alot of bugs. #PS5 #PlayHasNoLimits #PlayStation5 #DualSense #PlayStation,,23,2,0
John Cleber,2020-11-17T12:49:40.000Z,Porta chave... #PS5 #Playstation #controle,,1,0,0
ShotByAScot,2020-11-17T12:36:29.000Z,"PlayStation camera adaptor has now arrived before I pickup the PS5 on Thursday, thanks Sony! If you have VR with an older camera and are upgrading to PS5, don’t forget you will need to order your free adaptor on the PlayStation website! #PS5 #PSVR #Playstation",,0,0,0
PS5 - Mania,2020-11-17T12:36:02.000Z,17/11/2020 Sortie du Jour/Release of the Day #PS5 en boite/Box : #MortalKombat11Ultimate #Fortnite //// #FullsetPS5 #jeuxvideo #videogamecollection #collection #PlayStation5 #Sony #PlayStation #gamecollection #gamecollecting #collector #videogames #gamers #ps5collection,,1,0,0
Boom Channel,2020-11-17T12:32:58.000Z,"Who’s still waiting for the #PS5 release? Did you manage to bag a preorder, or are you waiting? #PlayStation5 #sony #Playstation #NextGeneration #nextgen #console",,2,1,1
Unclequan_thegamer,2020-11-17T12:10:10.000Z,"“Courage, above all things, is the first quality of a warrior.”- Karl von Clausewitz Good morning fam Happy Tuesday! Hope you guys have a safe & productive day #goodmorning #tuesdaymotivations #GhostOfTsushima #ps5 #PlayStation5 #Playstation #gaming #gamingcommunity",,0,0,0
@Zuby_Tech,2020-11-17T12:08:52.000Z,Looks so good! #PS5 #PlayHasNoLimits #PlayStation5 #DualSense #PlayStation,,5,0,0
jamar,2020-11-17T12:05:10.000Z,No such thing as friendly fire. Your all my enemies lol shoot on site. @aridmarie #codmodernwarfare #gamerlife #gamertalk #videogames #sony #modernwarfare2 #callofdutymodernwarfare3 #xbox #xbox1 #playstation #playstation3 #playstation4 #gamergirls,,2,0,2
itnow,2020-11-17T12:03:02.000Z,You can start ordering your game console.... All now available on itnow. #ps5 #ps4 #playstation #gaming #callofduty #pes #fifa #itnow #lagos #tuesdayvibe #tuesdaythoughts #tuesdaymotivation #itflows #blackfriday,,3,0,1
jakealawson,2020-11-17T12:02:53.000Z,Anyone else from gonna wait until midnight in hopes to order a ps5 on release day? #ps5 #PlayStation5 #Playstation #playstationuk #alt #altboy #fanboy #gamerboy #gamer,,26,0,0
Flying Eze,2020-11-17T12:00:38.000Z,Interactive Horror Man of Medan Gets Free Friend’s Pass Starting Today #Ps4 #Bandai #Namco #Man #Of #Medan #Playstation #Games #Ps4 #Supermassive #Games,,0,0,0
jamar,2020-11-17T11:58:19.000Z,Kill and comfirm: this shotgun is something to be reckoned with. @aridmarie #CODColdWar #codmodernwarfare #gamerlife #gamertalk #videogames #sony #modernwarfare2 #callofdutymodernwarfare3 #XboxSeriesX #xbox1 #playstation #playstation3 #playstation4 #gamergirls,,1,1,1
GodKnows,2020-11-17T11:53:16.000Z,The Bureau of Indian Standards has approved the PlayStation 5 and the PlayStation 5 Digital Edition in India.#PS5 #ps5india #playstation #gaminglife #,,6,0,1
Social Media Network Worldwide,2020-11-17T11:45:49.000Z,Bestel nu je PS5 met hoge korting de digitale PS5 kost €399 bestel hem nu voor €250 Order your PS5 now with a high discount the digital PS5 costs € 399 order it now for € 250 #PS5 #ps5preorder #Playstation #PS5Games #NL #UK #USA #games #worldwide,,0,0,0
john josiah,2020-11-17T11:17:49.000Z,Working at @PlayStation is awesome! I've learnt so much in such a short time and everyone is super friendly and having conversations about gaming is rad. P.S (no pun intended) the swag is world class! #PS5 #PlayStation,,3,0,2
Bradr11,2020-11-17T11:11:54.000Z,Which @PlayStation emoji is your favourite?? I voted the controller! #PS5 #playstation #PlayStation5 #sony,"PlayStation UKPlayStation UK@PlayStationUKNov 16, 2020Final round! Last chance to vote for the next PS5 hashtag emoji Show this poll",0,1,0
Hot Tamales ,2020-11-17T10:51:56.000Z,This background is kind of bad... white text on white... #psn #ps4 #PlayStation #ubisoft #AssassinsCreedValhalla,,0,0,0
Malek Soliman,2020-11-17T10:51:35.000Z,"48hrs!! Left, start watchlisting, to be able to get your PS5 on Friday, to be able to play it this weekend!! You will definitely not regret it! :)) #sony #PlayStation5 #PlayStation #PS5 #preorder #Tesco #game #release #uk #England #English",,0,1,0
ShotsFromTheStation,2020-11-17T10:51:10.000Z,Hellblade: Senua's Sacrifice - PS4 #ninjatheory #hellblade #hellbladesenuassacrifice #senua #senuassacrifice #senuassaga #hellbladegame #playstation #ps4 #ps #playstation4 #playstation4game #games #videogame #gamer #gaming #screen #virtualphotography #photomode #vpgamers #sony,,5,0,0
Dark ,2020-11-17T10:37:18.000Z,Great game: Masterpiece #Uncharted #Playstation #PS3 #naughtydog,,5,2,0
Retro Gamer Guy,2020-11-17T10:34:51.000Z,"@UbisoftANZ, as always, fantastic job. Cannot wait for the multiplayer aspect to come online in December. #WatchDogsLegion #watchdogs #ubisoft #keepcalmandresist #jointhelegion #jointheresistance #ps4 #ps5 #playstation #aussiegamers #gamerlife #gamesroom #dualsense",,1,0,0
PHONEZIPPY.IN,2020-11-17T10:16:09.000Z,Are you Team Playstation or Team Xbox? @playstation @playstationin @xbox #playstation #playstation5 #ps5 #xbox #xboxx #phonezippy,,2,0,0
jagodziak,2020-11-17T09:39:32.000Z,Discover my Ubisoft stats over the last 5 years! Surprise surprise #playstation #PlayStation5 #UbisoftConnectWrapup,,0,0,0
Greg “R3M1X” M.,2020-11-17T09:33:50.000Z,"Number 42, 1st Platinum on the #Playstation5! #AstrosPlayroom #TeamAsobi #PS5 #Playstation #TrophyHunter #PlatinumHunter #PlatinumTrophy #Sony",,2,0,0
Taejong,2020-11-17T09:14:25.000Z,@MKBHD What if the PS5 is intentionally that big so that the PS5 slim will look TINY compare to OG PS5? (thus big brain marketing move can be made) #PS5 #PlayStation5 #PlayStation,,0,0,0
MollyThePlug,2020-11-17T08:56:10.000Z,#ps5 #psnrestock #playstation #nextgen #ps5resell #quicksale #targetps5 #gaming #ps5forsale #ps5preorder #ps5launch #gamer #gaming #playstationdirect Contact me now (667) 284-9648 First come first serve!!!,,1,0,0
Ketchup san,2020-11-17T08:50:50.000Z,@PlayStation I want to buy a ps5 if thats cool? I don't have the cash to spend on scalpers as that was spent on the x900h #PlayStation,,0,0,0
Flying Eze,2020-11-17T08:46:39.000Z,No Man’s Sky “Synthesis” Update Drops Tomorrow #Ps4 #Hello #Games #No #Mans #Sky #Playstation #Games #Ps4,,0,0,0
Flying Eze,2020-11-17T08:46:30.000Z,Building meaningful connections with Hell’s other people in Afterparty #Ps4 #Afterparty #Night #School #Studio #Playstation #Games #Ps4,,0,0,0
Leevil,2020-11-17T08:41:09.000Z,It's PSXmas eve eve! #PSXmasEVE #PlayStation5 #PlayStation,,1,0,0
newsneycom,2020-11-17T08:21:34.000Z,#destruction_all-stars #playstation #ps5...,,0,0,0
Zach Lowe,2020-11-17T08:17:04.000Z,Ok hear me out. I know this is a long shot but I’m gonna call it now. The 3rd Spider-Man game on PlayStation will be Spider-Man: Spider-verse. Mark my words. #SpiderMan #PlayStation #PS5,,0,0,0
Nema,2020-11-17T08:10:29.000Z,Xbox Fans So....How’s That Piece Of Crap You Call A Console PLAYSTATION FOR LIFE! #Playstation5 #PS5 #Playstation #Xbox #XboxSeriesX,"PlayStationPlayStation@PlayStationNov 11, 2020The next generation of play is lighting up around the globe. #PS5#PS5",0,1,1
Mr.E Roch,2020-11-17T08:06:53.000Z,Console wars be like: I got the Xbox because of the 12 teraflops is better than what's on the PS5 Vaccine wars be like: That pfizer junk is only 90% effective so we got that Moderna shot thats stone cold 95% #CovidVaccine #Xbox #PlayStation,,0,1,0
Monad Sh,2020-11-17T07:57:15.000Z,Ps5 for sure #ps5 #PlayStation5 #PlayStation,,0,1,0
BangPow Gaming,2020-11-17T07:12:48.000Z,"Quick drop, night! Diving into #sackboyabigadventure tomorrow System: #PS5 Game: #MilesMoralesPS5 Studio: @insomniacgames - #PhotoMode #PlayStation #PlayStation5 #VirtualPhotography #TheCapturedCollective #SaturdayVibes #gaming #ThePhotoMode #vpgamers #VGPUnite",,11,4,1
PSV_MMXX,2020-11-17T07:12:14.000Z,"If accounts like mine bring gamers back to playstation because their struggling with which next gen console to get. Then i am extremely happy to help, you won't regret buying the Greatest console ever with the most Fantastic games. #PS5 #PlayHasNoLimits #Playstation",,9,3,0
UPDATE COMING SOON,2020-11-17T06:51:45.000Z,So does anyone else have trouble playing zombies and your controller likes disconnects and it won’t connect back. #coldwarzombies #coldwarzombies #ColdWar #PlayStation #Playstation4,,1,0,0
Chuckbuck__,2020-11-17T06:44:05.000Z,I swear I gas myself up #apexlegends #apex #mixer #callofdutycoldwar #trade #vote #amazon #playapex #etsyfinds #smallbusinesses #biden #microsoft #Trump2020 #vaccine #playstation #trump #amazonfinds #PS5 #amazing #musthave #callofduty #GamingSetup #entrepreneur #apple #google,,3,1,0
boogeymanplays1,2020-11-17T06:43:41.000Z,BOOM #reddeadredemption2 #reddeadonline #reddeadonlineclips #twistedfire #rockstargames #onlinegaming #playstation #playstation5 #playstation4 #videogames @RedDeadVibes @RockstarGames,,1,0,0
Rudee569,2020-11-17T06:31:47.000Z,#sony #PlayStation : no backwards compatibility for PS3 games for the PS5... Also Sony/ PlayStation: releases a Remaster version of a PS3 game for the PS5 and sells it for $70 #xboxseriesx #PlayStation5 #pcgaming,,0,0,1
Slim_Jim_Bim,2020-11-17T06:07:29.000Z,"@CallofDuty @Treyarch @RavenSoftware @SHGames Why is their absolute no gore in a Treyarch game? If This game has any chance of becoming as good as Mw, it needs gore asap#CallofDuty #CallOfDutyBlackOpsColdWar #CallofDutyModernWarfare #PS5 #ps5restock #PlayStation",,1,0,1
remi_retro_geek,2020-11-17T05:56:05.000Z,Future #wipeout #PlayStation5 #PlayStationWeek #PlayStation #SONY #Videogame #gamingcommunity #gamer #Geek #nerd #Retro #retrogamer #retrogaming,,7,5,0
Cesar Fabiani,2020-11-17T05:47:12.000Z,Patiently waiting for my #PS5. Anyone have something to speed up time real quick? #playstation #PlayStation5 #CallOfDutyBlackOpsColdWar,,0,0,0
ライオンハート • Aaron Stafford,2020-11-17T05:41:22.000Z,*heavy breathing* #PS5 #PlayStation5 #PlayStation #VideoGames #Gaming #Gamer,,5,2,0
Vinny.Lam,2020-11-17T05:40:13.000Z,After 4 Years I Decided To Clean My PS4 Now I Have To Wait For The Tools To Arrive To Put It Back Together Bc I Ain't Got No T8 Or 9 Screwdrivers -_- #ps4 #psn #psvn #PlayStation #PS5 #PlayStation5,,0,0,0
bruh ,2020-11-17T05:37:17.000Z,"If #PlayStation ran their company like #Apple, there would be a lot more happy customers and a lot more #ps5 in homes very soon. How does a company have a release date but no product to be found. . Like damn @Sony get it together.",,0,1,0
KENZAL KENDRIXX,2020-11-17T05:34:43.000Z,Phinn Didn't Deserve Her Fate... #SpiderManMilesMorales #Spiderverse #SpiderManPS5 #SpiderMan #PlayStation5 #PS5 #PlayStation #gamer #MilesMorales #MilesMoralesPS5 #MilesMoralesPS4 #TuesdayThoughts,,1,0,0
Photomode of Tsushima,2020-11-17T05:30:59.000Z,"Deadly Doppelgangers, Colorful Dimensions, Honoring Shrines, and Pitch Black Caverns Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #goty #legends #vpcontext",,29,6,0
xG4M3B0Yx,2020-11-17T05:28:53.000Z,Any reason remote play won’t stop lag to a pc connected to the same network as my ps5? Asking for a friend? #playstation #sony #playstation5 @PlayStation @AskPlayStation,,0,0,0
Photomode of Tsushima,2020-11-17T05:24:06.000Z,Shiganori's Rest Game: #GhostofTsushima Dev: @SuckerPunchProd #photomode #Gametography #VGPUnite #virtualphotography #gaming #playstation #ps4 #TheCapturedCollective #gamergram #ThePhotoMode #shareoftheweek #goty #legends #vpcontext #vpcgotlegends #PhotoModeMonday,,26,4,1
Cambo,2020-11-17T05:18:01.000Z,@BBYC_Gamers received my pre-ordered PS5 from @BestBuyCanada and this is how it looks right out of the box. Now they say there's nothing they can do because there is no stock available and no timeline for when they are getting more #PS5 #PlayStation5 #PlayStation #BestBuy,,1,0,4
CornholioX,2020-11-17T05:08:24.000Z,2 days until launch in Europe!! . . #PS5 #PS5Launch #PS5抽選 #playstation #PlayStation5 #PlayStationWeek #NextGenerationEU #NextGenGaming #PlayHasNoLimits #almostthere #gamers #gamer #gaming #rt,,2,1,0
Lor Dell,2020-11-17T04:58:44.000Z,Is It Bad That I Wanna Start Ordering #Ps5 Games And Accessories An I Don't Even Have A System Yet Lls #gaming #playstation,,2,2,0
G.I. Deon,2020-11-17T04:54:47.000Z,Busy playing Demon’s Souls on #PS5. Enjoying it for sure but hard af. Have to fight for every inch of progress. #PS5Launch #ps5 #DemonsSoulsPS5 #demonssouls #FromSoftware #DarkSouls #PlayStation5 #PlayStation #GamersUnite #PlayStationTrophy #PlaystationDirect,,10,4,2
brit_bandit,2020-11-17T04:34:19.000Z,"Whoever is looking for a PS5 Sony Direct, Best Buy and other stores restocking for Black Friday. Keep your eyes peeled. #PlayStation5 #PlaystationDirect #gaming #bestbuy #PlayStation",,1,2,1
Michael Cammett™ #TeamKong,2020-11-17T04:33:12.000Z,I don’t think I’ll ever stop being a #PlayStation guy. #PS5 #PlayStation5,,1,1,1
Blaze x Fernando,2020-11-17T04:23:27.000Z,What's everyone's favourite game on PS4??? #PS4 #game #gaming #PlayStation #games #PlayStation4 #gamers,,1,1,0
Jarelle Dampier,2020-11-17T04:13:56.000Z,Top 5 - 2020 Spider-Man Miles Morales Ghost of Tsushima The Last of us II Astros Playroom COD: Warzone Haven’t started Demon’s Souls tho #ps5 #goty #playstation,,0,0,0
Shield ,2020-11-17T04:11:39.000Z,It’s official! My first #PlayStation Platinum Trophy . It’s perfectly fitting that it was #ASTROsPLAYROOM to break my #PS5,,1,0,0
Emilli,2020-11-17T03:39:52.000Z,Oh yeah baby!!! it's the final countdown!! #PS5 #PS5UK #PlayStation,,6,0,0
zipsklzrack,2020-11-17T03:23:58.000Z,ps5 sold out inventory walmart restock #ps #ps2 #ps3 #ps4 #PS5 #playstation #playstation5 #playstation4 #playstation3 #playstation2 #playstation1 #playstationmemes #playstationgamer #playstationnation #playstationgames,,0,0,2
mathew_schoo,2020-11-17T03:21:36.000Z,I sold 2 of the 4 ps5’s only have blu-ray versions hmu asap im on lunch break till 11 first come first serve #ps5 #PlayStation #resell #reseller #resellercommunity,"mathew_schoomathew_schoo@MathewSchooNov 15, 2020Going to pick up 4 PS5’s for a plugger tomorrow will be a lot more in stock hope y’all catch resell",3,0,0
matthew,2020-11-17T03:19:26.000Z,Is anyone else on PlayStation (ps5) have troubles logging in ?? #Fortnite #playstation,,4,0,3
Mike (Insert Game Here),2020-11-17T03:15:40.000Z,"Game 28: #ASTROsPLAYROOM. Short, sweet, and as a fan that has been playing #Playstation since 1996, this was really nostalgic/emotional. #PS5",,1,0,1
TK,2020-11-17T03:00:48.000Z,"I don't have a PS5, but I can just play the PS4 version that comes w/PS5 upgrade. Can't wait to start my 5 day weekend when I get off work tomorrow morning. Mostly Looking forward to playing Miles Morales! Woo! #MilesMoralesPS4 #PlayStation",,3,0,2
AJ,2020-11-17T02:50:16.000Z,"Got bored and whipped up a mockup #TombRaider collection #PlayStation5 game case. #SquareEnix you have one job, get it done already xD remake the first 6 games with Eidos Montreal in charge. #PlayStation",,35,5,6
Lewnatic32 (personal acc),2020-11-17T02:31:45.000Z,"Hot take: All consoles are valid and if you like a certain console more, that’s okay! Just don’t be toxic and shit on others for their own tastes, if you think it’s good, that’s ok! #XboxSeriesX #Xbox #PS5 #PlayStation5 #Nintendo #NintendoSwitch #Sony #PlayStation #XboxSeriesS",,0,1,1
Stephen  ,2020-11-17T02:29:32.000Z,"I normally don't post these things, but I'm just wondering what the heck are you guys searching for after you search for a #PS5? I'm all for having a good time, but one of these things seem way out of place. #Playstation #Amazon #Playstation5 #consoles @PlayStation @amazon",,1,0,2
Daniel Rucker,2020-11-17T02:16:45.000Z,Congratulations! I can’t wait to play whatever you are working on. That being a new or existing IP. #Sony #PlayStation #PlayStation5 #SantaMonica #GoW #Journey,,0,0,0
MollyThePlug,2020-11-17T02:09:32.000Z,We get a nice truck tmrow #ps5 #psnrestock #playstation #nextgen #ps5resell #quicksale #targetps5 #gaming #ps5forsale #ps5preorder #ps5launch #gamer #gaming #playstationdirect Contact me now (667) 284-9648 First come first serve!!!,,3,0,2
A Y ,2020-11-17T02:05:36.000Z,This blew up on TilTok #PlayStation5 #PlayStation #PS5,,14,5,0
Daily TechX,2020-11-17T02:00:59.000Z,Thoughts on PS5 VS XBOX Series X? Wondering which one to get comment below! #XboxSeriesX #PS5 #PlayStation5 #Xbox #XboxSeriesS #gamer #PlayStation,,0,1,0
Jeremy Staring,2020-11-17T01:58:28.000Z,Love how @PlayStation has ads out for the PS5 yet there not available for purchase because they won’t release new stock..... #PS5 #ps5restock #freethePS5 #PlayStation5 #PlayStation,,8,3,0
Russ Barlow,2020-11-17T01:42:38.000Z,Yea.. We in there #ps5 #PlayStation #Gamer #SONY,,0,0,0
Tim Harlow,2020-11-17T01:41:09.000Z,@PlayStation @sony ...what are the odds that the PS5 will be readily available before the end of this year? This is the first PS console I haven’t been able to get at launch :( #playstation5 #playstation4 #playstation3 #playstation2 #playstation,,0,1,0
TheRealMisterKlein,2020-11-17T01:41:00.000Z,#LifeIsStrange 2 Gameplay Walktrough Part4 FULLGAME Let's #escape #gaming #gamer #ps4 #games #videogames #game #retrogaming #playstation #gamingheadset #playstationplus #sonyplaystation #music #gamereview #youtuber #Realmisterklein #love #fun #win #Xbox,,0,4,0
JosephAnthony,2020-11-17T01:39:14.000Z,She looks comfy in there #GamerNation #Gaming #VideoGames #PS4 #PlayStation #PS5,,5,0,0
Mark.S,2020-11-17T01:37:17.000Z,Which is harder to find? #COVID19 #toiletpapercrisis #ps5 #PlayStation,,0,0,0
Anthony Taelman (CN Play),2020-11-17T01:30:02.000Z,Is this the best thing that I received since 2012 (when I started to be a journalist) ? Yes of course ! I will have 34 years old this friday and there's no better gift #ps5 #PlayStation @yosp @PlayStationBE @natchai_ @ABCom_PR @PlayStationEU @PlayStation All thanks to you !,,6,0,1
pipsqu3ak ©,2020-11-17T01:28:25.000Z,Cash out my #CSGO inventory to buy a #ps5? Help me choose #PlayStation #csgoskin #csgoskins,,0,0,0
Homero V.,2020-11-17T01:28:08.000Z,This just got here ! Thanks bro @Sboxit #PlayStation #ps5 #sony,,0,0,1
Andrew Bustamante,2020-11-17T01:24:30.000Z,So just found out my tv control can control my ps4.. just download crunchyroll on my ps4.. its over #Otaku #Nerd #PlayStation #Anime #CrunchyRoll,,3,0,0
kriplk gaming,2020-11-17T01:24:16.000Z,"Thats it, not sleeping until I secure this bag once and for all #ps5 #ps5restock #PlaystationDirect #PlayStation",,5,2,1
WarhammerDave,2020-11-17T01:23:57.000Z,All I know is since those #Bethesda games will be Going to #ps5 after a year or so many of my friends are now trying to sell their #XboxSeriesX for twice the price to get 2 #ps5's Putting these games on #Playstation with ZERO big exclusives literally makes #xbox pointless smdh,,0,0,0
Salvador (Backup account),2020-11-17T01:13:33.000Z,Spider Man Into the Ocean. @OnTheDownLoTho #SpiderMan #SpiderManMilesMorales #MilesMorales #MilesMorales #PlayStation #Playstation5 #PS5,,3,1,0
Maestro,2020-11-17T01:08:46.000Z,Gone head add me #PlayStation #ps4,,0,0,0
artistic_glitch,2020-11-17T01:04:04.000Z,Found this on #Amazon this is crazy #PS5 #PlayStation #PlayStation5 @amazon,,0,0,0
XP,2020-11-17T01:02:17.000Z,"#PS5 #PlayStation #Xbox #XboxScalpers #PS5Scalpers AND DON'T EVEN TRY TO SELL A BRAND NEW #Nintendo CONSOLE FOR A HIGH PRICE, Nintendo Users would get seriously furious and can take you to court as well for convicting a serious crime on console scalping so early in it's life!",,1,0,0
XP,2020-11-17T00:58:50.000Z,"#PS5 #PlayStation #Xbox #XboxScalpers #PS5Scalpers you are forcing people to downgrade, and now *I WILL FORCE YOU SCALPERS, NO EXCUSES*, to return all of those PS5 & Xbox Series X/S Systems and go onto the @nytimes and other news sources to talk about what you have to say",,1,0,2
Prospector,2020-11-17T00:45:04.000Z,Vodafone Australia has announced a new partnership with Sony Interactive Entertainment Australia for the launch of the @PlayStationAU 5. @VodafoneAU will now offer a limited number of PS5 consoles for sale... #vodafone #sony #playstation #ps5 #partnership #launch,,1,0,0
armo -bb-,2020-11-17T00:44:45.000Z, Aloy #HorizonZeroDawn #HZD #Aloy #VirtualPhotography #Gaming #PS4 #PlayStation,,1,0,0
The East Coast Retro Gamer,2020-11-17T00:44:19.000Z,Spider-Man for the Sony PlayStation complete. #game #sony #playstation #playstation1 #playstation2 #playstation3 #playstation4 #playstation5 #playstationgames #retro #retrogame #retrogames #retrogamer #retrogamers #retrogaming #retrogaminglife #spiderman #spidermanplaystation,,2,4,0
Shot in Game,2020-11-17T00:42:05.000Z,A late #PhotoModeMonday - Game: #SpiderManPS5 Studio: @insomniacgames - #PhotoMode #PlayStation #PlayStation5 #PS5 #VirtualPhotography #TheCapturedCollective #societyofvirtualphotography #ArtisticofSociety #ThePhotoMode #vpgamers #VGPUnite #valortainment #SpiderManRemastered,,34,5,2
Matt ,2020-11-17T00:39:05.000Z,This beauty is finally here! @amazon did screw up the pre-order though! Happy days #PS5 #playstation5 #playstation,,2,0,0
Ivan,2020-11-17T00:32:18.000Z,Had this ps4 since day one #playstation #PS4 #PlayStation #Playstation4,,0,0,0
