name,score,title,place,date,verified purch,text,upvotes 
Alex,5.0 out of 5 stars,It's great haha.,the United States ,July 24 2018,Verified Purchase,"  What can I say, it's a PS4. It's great haha.",0 people found this helpful
lynn rodgers,5.0 out of 5 stars,Five Stars,the United States ,November 4 2017,Verified Purchase,  Grandson loves the game system.,0 people found this helpful
CJ,5.0 out of 5 stars,Five Stars,the United States ,January 20 2018,Verified Purchase,"  great price, arrived on time",0 people found this helpful
arvind kumar panjwani,5.0 out of 5 stars,PlayStation rocks,the United States ,October 23 2017,Verified Purchase,  No words it’s PlayStation,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,December 15 2017,Verified Purchase,  Great buy during black Friday! Yessss,0 people found this helpful
Paul Tate,5.0 out of 5 stars,Five Stars,the United States ,October 30 2017,Verified Purchase,  Excellent!,2 people found this helpful
Jonathan,5.0 out of 5 stars,Perfect Gaming System!,the United States ,September 27 2017,Verified Purchase,"  Yeah I know I’m late on owning this console as the new one is about to “release” in January  but that doesn’t matter  PS4 is legit! Was kind of sad to see it not coming the day before but overall happy it didn’t come 5 days later  had to buy protection separately since it wasn’t offered when I purchased mine, but highly recommend a protection plan just in case, a buddy of mine told me his went bad after three months. SquareTrade is a good protection service. I use them on most of my device. You will NOT regret purchasing this PlayStation 4 console. One down fault though  You need PlayStation Plus to play online... Kind of bs to me but oh well ",One person found this helpful
Austin Shaw,2.0 out of 5 stars,Selling faukty consoles,the United States ,June 19 2018,Verified Purchase,"  Only giving it two starts because it came with everything promises, yet the console didn't work. Power buttons refused to function right off the bat and then the storage is malfunctioning leaving the entire thing as a paperweight. Alongside that, when you shift it slightly the entire thing begins to whir.",0 people found this helpful
Jero,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  Would buy again! Fast shipping,0 people found this helpful
Chris,5.0 out of 5 stars,Five Stars,the United States ,February 19 2018,Verified Purchase,  So far its ben great,0 people found this helpful
roberto espinoza EC107Q35041N,5.0 out of 5 stars,Five Stars,the United States ,December 12 2017,Verified Purchase,  Feliz con juguete nuevo,0 people found this helpful
OC_LagunaBeach,5.0 out of 5 stars,Nice,the United States ,October 31 2017,Verified Purchase,  Working as expected,0 people found this helpful
Christian Alvarado,5.0 out of 5 stars,Excellent,the United States ,September 16 2018,Verified Purchase,"  in perfect condition, recommended 100%",0 people found this helpful
Alan J.,5.0 out of 5 stars,Five Stars,the United States ,February 16 2018,Verified Purchase,"  Excellent, it's all you want in a video game.",0 people found this helpful
david wolniewicz,5.0 out of 5 stars,Perfect,the United States ,January 15 2018,Verified Purchase,  Product came as planned and works perfectly. Solid seller,0 people found this helpful
SLT,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  grandson is happy!,0 people found this helpful
Santiago Núñez,5.0 out of 5 stars,Five Stars,the United States ,March 28 2018,Verified Purchase,  Thanks Good Product,0 people found this helpful
PChaboneau,5.0 out of 5 stars,Love It,the United States ,June 15 2018,Verified Purchase,  I've had no problems with it.,0 people found this helpful
Breanna Cooley,5.0 out of 5 stars,Five Stars,the United States ,October 29 2017,Verified Purchase,  Works wonderful,0 people found this helpful
Erez Dafni,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,"  Great product, 5 stars!!!",One person found this helpful
cedrik,1.0 out of 5 stars,If its used it not the condition,the United States ,February 12 2018,Verified Purchase,  It wont turn on anymore and i didnt dropped it or anyting,3 people found this helpful
Jacob Mauntel,5.0 out of 5 stars,Good condition.,the United States ,January 15 2018,Verified Purchase,  It works. Good condition.,0 people found this helpful
Nephtali Ocasio,5.0 out of 5 stars,Five Stars,the United States ,November 27 2017,Verified Purchase,  very nice,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,PS4,the United States ,July 6 2017,Verified Purchase,  Love it!,0 people found this helpful
Arlene,5.0 out of 5 stars,Five Stars,the United States ,December 7 2017,Verified Purchase,  My son really like it thank you!,0 people found this helpful
Debra,3.0 out of 5 stars,Go with the PS4 Pro,the United States ,January 5 2018,Verified Purchase,  Playstations are awesome. But go with the PS4 Pro simply because of the 4k aspect.  I return this for the pro because of this simple fact and even though it cost a little more it is truly worth it.,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 2 2018,Verified Purchase,  great,0 people found this helpful
Anonymous 2.0,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  Work just like a Ps4 there's not much to say.,0 people found this helpful
KH,5.0 out of 5 stars,Five Stars,the United States ,March 14 2018,Verified Purchase,  perfect i have no problems with it,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,March 13 2018,Verified Purchase,  perfect,0 people found this helpful
Matt,5.0 out of 5 stars,Five Stars,the United States ,November 26 2017,Verified Purchase,  PS4 slim is an awesome gaming system! Glad I bought this console. Came very fast.,One person found this helpful
~*The Pink Pillow Princess*~,5.0 out of 5 stars,Five Stars,the United States ,December 6 2017,Verified Purchase,  as expected!,0 people found this helpful
Davit,5.0 out of 5 stars,Five Stars,the United States ,March 26 2018,Verified Purchase,  Good ,0 people found this helpful
DEBORA,5.0 out of 5 stars,Five Stars,the United States ,March 19 2018,Verified Purchase,  THEY LOVE IT,0 people found this helpful
Gursharan Tiwana,5.0 out of 5 stars,Great Console,the United States ,January 15 2018,Verified Purchase,  Works great,0 people found this helpful
Rico,5.0 out of 5 stars,Five Stars,the United States ,December 5 2017,Verified Purchase,  Ps4 came ahead of scheduled arrival very happy with purchase would highly recommend,0 people found this helpful
Edotdot,5.0 out of 5 stars,Five Stars,the United States ,January 20 2018,Verified Purchase,  Awesome product!,0 people found this helpful
DashnFashn,5.0 out of 5 stars,Five Stars,the United States ,December 6 2017,Verified Purchase,  Got a deal !!,0 people found this helpful
rami,5.0 out of 5 stars,Five Stars,the United States ,March 14 2018,Verified Purchase,  perfect,0 people found this helpful
User,4.0 out of 5 stars,Four Stars,the United States ,December 20 2017,Verified Purchase,  works like i expected it to,0 people found this helpful
Leonardo Dario Paz,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  Goog console,0 people found this helpful
Kimberly,1.0 out of 5 stars,One Star,the United States ,May 7 2018,Verified Purchase,  Only had it two months and already stopped working.,2 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,June 24 2017,Verified Purchase,  Excellent,0 people found this helpful
LEE,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  good:),0 people found this helpful
Victor Abreu,5.0 out of 5 stars,Five Stars,the United States ,January 17 2018,Verified Purchase,  Excellent!,0 people found this helpful
Sergii P.,5.0 out of 5 stars,Five Stars,the United States ,July 22 2018,Verified Purchase,  NICE! Good price in black friday! buy next friday next generation!,0 people found this helpful
Steve K.,5.0 out of 5 stars,Five Stars,the United States ,January 20 2018,Verified Purchase,  Good like it,0 people found this helpful
Bryan Rufner,5.0 out of 5 stars,Five Stars,the United States ,January 15 2018,Verified Purchase,  good price,0 people found this helpful
Milton Sánchez,5.0 out of 5 stars,I love. Great,the United States ,November 26 2017,Verified Purchase,  I love. Great console,0 people found this helpful
Matthew F.,5.0 out of 5 stars,Five Stars,the United States ,August 15 2017,Verified Purchase,"  Great cheap machine, no need for a pro",One person found this helpful
Linda Wing,5.0 out of 5 stars,My husband is a happy man,the United States ,January 17 2018,Verified Purchase,"  Sorry, I know nothing, my husband loves it...an it works great...that's all I know",0 people found this helpful
Patrick O'Connell,5.0 out of 5 stars,Five Stars,the United States ,January 19 2018,Verified Purchase,  My son loves it.,0 people found this helpful
Jody Helman,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Christmas gift,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,November 15 2017,Verified Purchase,  the play station was delivered before the target date that should be deliveredfantastic!,2 people found this helpful
Addie,5.0 out of 5 stars,... its affordable and full of storage along with the great games the platform offers I couldn't ask for,the United States ,July 10 2017,Verified Purchase,  Honest its affordable and full of storage along with the great games the platform offers I couldn't ask for more,One person found this helpful
Thakur,5.0 out of 5 stars,Five Stars,the United States ,December 5 2017,Verified Purchase,  Excellent for the price I paid on deal.,0 people found this helpful
ANDRES SILVA,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Excelente,0 people found this helpful
eason,3.0 out of 5 stars,,the United States ,May 31 2018,Verified Purchase,  good,0 people found this helpful
Charles E.,5.0 out of 5 stars,PS4 is the best,the United States ,April 4 2018,Verified Purchase,"  its a ps4, the best console",0 people found this helpful
Christopher  Isinta,5.0 out of 5 stars,I love my new PS 4 slim 1TB console,the United States ,September 20 2017,Verified Purchase,  I love my new PS 4 slim 1TB console. It has a large memory and it is fast in processing.,2 people found this helpful
leigh ann rosemore,5.0 out of 5 stars,Five Stars,the United States ,August 26 2017,Verified Purchase,  Great Console! Love it so far.,2 people found this helpful
K. LeJeune,5.0 out of 5 stars,Five Stars,the United States ,January 17 2018,Verified Purchase,  Gave as gift,0 people found this helpful
Hong Young soo,5.0 out of 5 stars,Best choice.,the United States ,January 12 2018,Verified Purchase,  Simple.It is interesting.I recommend you.,0 people found this helpful
Pablo André Hernández gil,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Súper cool product !!,0 people found this helpful
Amritlal Dave,5.0 out of 5 stars,Five Stars,the United States ,August 31 2017,Verified Purchase,  My Grand Kids love it,One person found this helpful
Natalie,5.0 out of 5 stars,Five Stars,the United States ,April 24 2018,Verified Purchase,"  Usually a free game will come with PS, but here I didn't get any.",One person found this helpful
Gonzalo Mariani,5.0 out of 5 stars,Five Stars,the United States ,November 5 2017,Verified Purchase,  Great,0 people found this helpful
Charlotte Mixon,1.0 out of 5 stars,I like that the game system arrived on time,the United States ,January 29 2018,Verified Purchase,"  I like that the game system arrived on time. After a month the game is not functioning properly, it wont load the disk or read it.",5 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,"  Great price, no lines shopping!!!",0 people found this helpful
Shaley Keller,5.0 out of 5 stars,Five Stars,the United States ,August 26 2017,Verified Purchase,  This product arrived with everything described and in perfect condition. Awesome!,One person found this helpful
Travis Jacob Willard,5.0 out of 5 stars,ON TIME DELIVERY!,the United States ,August 25 2017,Verified Purchase,  Works awesome! Delivery was on time and accurate reading when you click on track my package!,One person found this helpful
Keiron Carter,4.0 out of 5 stars,"Paid, to get a decent system.",the United States ,January 15 2018,Verified Purchase,"  Arrived in perfect condition, no problems so far, except one hickup which was possibly on my own part.",0 people found this helpful
Yuhki Schultz,5.0 out of 5 stars,Nice and slim design (as it states in the name),the United States ,February 6 2018,Verified Purchase,"  Nice and slim design (as it states in the name). Haven't had the chance to play on it yet, since I have no games for it yet. The titles available for the PS4 will not be disappointing.",0 people found this helpful
4samoyed,5.0 out of 5 stars,Five Stars,the United States ,December 12 2017,Verified Purchase,  It's Sony.. No comments,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Is better than the xbox. And it sells more than xbox,the United States ,January 11 2018,Verified Purchase,  I Love it great price,0 people found this helpful
Melvin Rosario,5.0 out of 5 stars,Five Stars,the United States ,December 2 2017,Verified Purchase,  Perfect Console for gaming. Fast Shipping and great product.,0 people found this helpful
Heriberto Garcia,5.0 out of 5 stars,Five Stars,the United States ,November 2 2017,Verified Purchase,  exccelent,0 people found this helpful
Dominic Rivers,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  I love it. It’s my baby.,0 people found this helpful
Cici,5.0 out of 5 stars,Love my playstation,the United States ,November 15 2017,Verified Purchase,  Really works well. So happy I brought it from here.,0 people found this helpful
bryan hill,5.0 out of 5 stars,Five Stars,the United States ,March 27 2018,Verified Purchase,  Thank you,0 people found this helpful
Inspiringmoon34,1.0 out of 5 stars,Do not buy ! Do Not Buy! DO NOT BUY!!!!,the United States ,March 30 2018,Verified Purchase,"  So I purchased this as a Christmas gift, firstly I got a camo green ps4 I ordered a black. Second the console has stopped working completely. I would not recommend!",4 people found this helpful
chueonwoo,5.0 out of 5 stars,It was nice to have it delivered quickly I was satisfied with ...,the United States ,March 19 2018,Verified Purchase,  It was nice to have it delivered quicklyI was satisfied with the high quality of the itemI'll use it again later.,0 people found this helpful
LondaLove,5.0 out of 5 stars,love my game as i knew i would,the United States ,November 24 2017,Verified Purchase,  love my game as i knew i would! ps4 head since i was like 8. lol and im 29 lol,0 people found this helpful
Theo & Toni Lindsey,5.0 out of 5 stars,Great Console,the United States ,July 13 2017,Verified Purchase,  No problems thus far. I've had it for about 3 months and it works smoothly just like any other PS4,4 people found this helpful
lucas,5.0 out of 5 stars,Five Stars,the United States ,October 9 2017,Verified Purchase,  excelente,0 people found this helpful
Ahmad Salleem,5.0 out of 5 stars,Five Stars,the United States ,March 14 2018,Verified Purchase,"  Good price, great product!",0 people found this helpful
Amazon Customer,5.0 out of 5 stars,"dude, yes",the United States ,January 13 2018,Verified Purchase,"  seriously awesome, thanks...got here super quick",0 people found this helpful
Sagar,1.0 out of 5 stars,My PS4 recently started showing an error message during an ...,the United States ,February 13 2018,Verified Purchase,  My PS4 recently started showing an error message during an attempted upload of saved data from ps plus online storage. After some browsing it seems this most likely is due to a fault HD. Haven’t been able to find a fix yet..,4 people found this helpful
Joseph,2.0 out of 5 stars,Broke in a few months,the United States ,October 15 2017,Verified Purchase,  Great system. Had it for a few months though and it started sparking and stopped working totally. Checked all cords and connected them with my old PS4 and the old one worked with them and the outlets and what not were all working properly.,2 people found this helpful
Amazon Customer,4.0 out of 5 stars,Four Stars,the United States ,November 16 2017,Verified Purchase,  Your browser does not support HTML5 video.   My PS4 code doesn't work. other than that the PS4 is great,6 people found this helpful
Michelle Kramer,5.0 out of 5 stars,Very happy with this purchase,the United States ,December 13 2017,Verified Purchase,  Shipped quickly. Very happy with this purchase.,0 people found this helpful
Florence Toliver,5.0 out of 5 stars,My grandson is very happy with the game,the United States ,December 14 2017,Verified Purchase,"  My grandson is very happy with the game, I struggle to get the game,my dislike is the game is very expensive and I can’t hardly  afford them",0 people found this helpful
Raman,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  awesome,One person found this helpful
Kristian Mathison,5.0 out of 5 stars,Five Stars,the United States ,April 5 2018,Verified Purchase,  great game system,0 people found this helpful
Robert,5.0 out of 5 stars,slim and amazing. I own an xbox one and the ps4 ...,the United States ,August 11 2017,Verified Purchase,"  Sleek, slim and amazing. I own an xbox one and the ps4 blows away the xbox one, faster loading times better graphics and better interface.  I even prefer the ps4 controller. The ps4 exclusives are much better as well. Even the cables are better no giant power brick just a standard power cord. Highly recommend this system and plenty of storage space.Pros: fast system. Amazing graphics. Very small footprint. Great controller. Interface blows away the competition. I dont think i have scratched the surface either with the playstation store either.Cons: i didn't get sooner/ bettter choice than xbox one",51 people found this helpful
Khaleah  Wade,5.0 out of 5 stars,Works great!!!,the United States ,December 4 2017,Verified Purchase,  My son loves it. His grandmother (My mom) brought it for him,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,December 3 2017,Verified Purchase,"  Its work good with me in ""KSA"" Saudi Arabia, with power 220v.",0 people found this helpful
AA,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Nice to have!,One person found this helpful
jarron,5.0 out of 5 stars,Excellent product! Delivered right on time!,the United States ,December 2 2017,Verified Purchase,  I love everything about it!!!!,0 people found this helpful
leaffrog,5.0 out of 5 stars,very nice delivey and special price product,the United States ,December 5 2017,Verified Purchase,  wow very good product. special price and good condition ps4 packege. i'm so sorry by friends...why i don't buy one more..,0 people found this helpful
Amazon Customer,1.0 out of 5 stars,It died!,the United States ,February 26 2018,Verified Purchase,  Bought in November last year and here it is February 26 and my ps4 slim won't even power up now. How wonder and to top it off my window to return is gone. GG Amazon,6 people found this helpful
Amazon Customer,5.0 out of 5 stars,Works awesome!! No issues at all,the United States ,February 19 2018,Verified Purchase,  Works awesome !!  No issues at all !!  very happy with product,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,September 10 2017,Verified Purchase,  I am very happy with this purchase and a great price,One person found this helpful
Andres Santos,5.0 out of 5 stars,Very Good Deal!!,the United States ,January 12 2018,Verified Purchase,  Just Perfect. Works perfect,One person found this helpful
Majo,5.0 out of 5 stars,Majo,the United States ,November 13 2017,Verified Purchase,  Excellent,0 people found this helpful
David Okune,5.0 out of 5 stars,Thanks for the awesome ps4. It looks very new and true to ...,the United States ,October 5 2017,Verified Purchase,"  Thanks for the awesome ps4. It looks very new and true to the picture, and so far k’menjoying the ps4.",0 people found this helpful
Hector Tavera del Rosario,5.0 out of 5 stars,Five Stars,the United States ,April 5 2018,Verified Purchase,  Excellent product!,0 people found this helpful
arman sarkhani,1.0 out of 5 stars,Broke,the United States ,April 11 2018,Verified Purchase,"  This ps4 lasted me 5 months and then ended up breaking on me by having the same problem as my last ps4 had which was not being able to turn the controller on to get passed the screen that says ""press ps4 button to play""",5 people found this helpful
Bridgett Ross,5.0 out of 5 stars,Five Stars,the United States ,April 5 2018,Verified Purchase,  LOVE!,0 people found this helpful
Tae H. Song,2.0 out of 5 stars,"Warning: Does not play CDs. Performs OK. Universal Remote extra. Has voice recognition, but only available on controller...",the United States ,December 21 2017,Verified Purchase,"  Warning: does not play CDs. Performs OK. Universal Remote extra. Has voice recognition, but only available on controller and ear piece needs to be connected.Sony should be making their own remote.User interface is laughable. Universal Remote doesn't support voice recognition. Button support in apps do not work very well.",0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 22 2018,Verified Purchase,  10/10,0 people found this helpful
cherie,1.0 out of 5 stars,Five Stars,the United States ,March 22 2018,Verified Purchase,  There is something wrong with the PlayStation I got two remotes and didn't connect I restarted it and did everything to fix it and still does not work. Is working perfectly fine the first couple times I used it and then it didn't work,3 people found this helpful
Melynda,1.0 out of 5 stars,Stopped Reading Discs,the United States ,May 11 2018,Verified Purchase,  Unit stopped reading the discs after only 2 months of use. It was a Christmas gift and was purchased during black Friday in November so I was out of the return period.,3 people found this helpful
Shlomi Asher,5.0 out of 5 stars,Five Stars,the United States ,December 13 2017,Verified Purchase,  Great product and very good service tanks,0 people found this helpful
Robert R.,5.0 out of 5 stars,... today bought uncharted the nathan drake collection it runs great love the ps4 slim,the United States ,November 27 2017,Verified Purchase,  It came it today bought uncharted the nathan drake collection it runs great love the ps4 slim,0 people found this helpful
Leandro,5.0 out of 5 stars,Five Stars,the United States ,August 25 2017,Verified Purchase,  all very well,One person found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,March 20 2018,Verified Purchase,  i has i tb,0 people found this helpful
Ed,5.0 out of 5 stars,Five Stars,the United States ,November 18 2017,Verified Purchase,  excellent,0 people found this helpful
Robert alatorre,5.0 out of 5 stars,everything was good,the United States ,August 4 2017,Verified Purchase,"  Arrived on time , everything was good",One person found this helpful
charles,5.0 out of 5 stars,Recomended,the United States ,August 19 2017,Verified Purchase,"  God negociation, excelent product.",One person found this helpful
James M. Cottrell,5.0 out of 5 stars,Happy Dance Party at my house,the United States ,May 22 2017,Verified Purchase,  SOOOO much room for My games! Happy Dance Party at my house!,19 people found this helpful
Jack Raineri,5.0 out of 5 stars,Five Stars,the United States ,December 6 2017,Verified Purchase,"  got it for 200, what a deal!",0 people found this helpful
William N. Rava,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  Son likes it.,0 people found this helpful
vinu,5.0 out of 5 stars,Awesome,the United States ,November 17 2017,Verified Purchase,  It's absolutely awesome.,One person found this helpful
Juan Jose arias,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  I love it.,0 people found this helpful
Eliyahu bentura,5.0 out of 5 stars,Five Stars,the United States ,February 17 2018,Verified Purchase,  very good,0 people found this helpful
Leslie Lincoln,5.0 out of 5 stars,Five Stars,the United States ,November 18 2017,Verified Purchase,  Very happy with it,One person found this helpful
Carmen de Carvalho Cordeiro Cury,5.0 out of 5 stars,absolutely satisfied;,the United States ,November 16 2017,Verified Purchase,"  It's slim, soft, you can handle it for everywhere, absolutely satisfied;",0 people found this helpful
Christopher ,5.0 out of 5 stars,nice got it within a few,the United States ,January 12 2018,Verified Purchase,  nice got it within a few days,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,September 7 2017,Verified Purchase,  GOOD,One person found this helpful
Victor Peralta,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Ok,0 people found this helpful
caye,5.0 out of 5 stars,Love it,the United States ,October 24 2017,Verified Purchase,  Love my new PS4! So many games and so little time,0 people found this helpful
Sabrina,5.0 out of 5 stars,Five Stars,the United States ,January 22 2018,Verified Purchase,  Perfect,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,October 4 2017,Verified Purchase,  Prefect,One person found this helpful
Tou Vue,5.0 out of 5 stars,Five Stars,the United States ,April 4 2018,Verified Purchase,"  Work fine and fast delivery as well. Also, it worth to buy the products.",0 people found this helpful
Krystal M Garza,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  It was a gift but has been great for our son.,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Perfect,the United States ,August 10 2018,Verified Purchase,  What was bought is what I got. Perfect,0 people found this helpful
Paul c.,5.0 out of 5 stars,Great deal,the United States ,November 6 2017,Verified Purchase,  Got here fast and great deal,0 people found this helpful
Antonio Rocha,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  I loved it!,0 people found this helpful
Jenny Ball,4.0 out of 5 stars,Works great! Love how slim it is,the United States ,April 5 2018,Verified Purchase,  Works great!  Love how slim it is.,0 people found this helpful
will rose,5.0 out of 5 stars,Five Stars,the United States ,March 3 2018,Verified Purchase,  Thanks,0 people found this helpful
Naroo Kang,4.0 out of 5 stars,Four Stars,the United States ,January 21 2018,Verified Purchase,  perfect! beautiful! but HDMI cable didn't work.,0 people found this helpful
Ramy Helmy Attia,5.0 out of 5 stars,Five Stars,the United States ,March 15 2018,Verified Purchase,"  Nice deal, and delivered on time",0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  10/10,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,December 6 2017,Verified Purchase,  Wow!,0 people found this helpful
Garlic,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  it was an awesome deal!!! I LOVE AMAZON!!!,0 people found this helpful
Lee,4.0 out of 5 stars,Four Stars,the United States ,January 16 2018,Verified Purchase,  But package protection is not really good,0 people found this helpful
Shabir Qanit,4.0 out of 5 stars,Four Stars,the United States ,June 1 2018,Verified Purchase,  I wish it came with the headphones.,0 people found this helpful
husam,5.0 out of 5 stars,and the console perfect.,the United States ,January 12 2018,Verified Purchase,"  The shipping was fast, and the console perfect.",0 people found this helpful
Fahad altwalah,4.0 out of 5 stars,Four Stars,the United States ,January 16 2018,Verified Purchase,  Good,0 people found this helpful
LU ANNE COX,5.0 out of 5 stars,good investment,the United States ,December 5 2017,Verified Purchase,  This works great.,0 people found this helpful
Amazon Customer,3.0 out of 5 stars,No Optic out!,the United States ,December 10 2017,Verified Purchase,"  The Ps4 slim does not have a optic audio out, so you have to buy ""Bluesky HD1080p 3D HDMI Audio Extractor Splitter HDMI To HDMI and Optical TOSLINK SPDIF + 3.5mm Stereo Audio Extractor Converter"" if you want to be able to use headsets that only use optics",2 people found this helpful
Orlando Whyte,5.0 out of 5 stars,Five Stars,the United States ,November 15 2017,Verified Purchase,  I love it. Best gift I've ever bought myself,0 people found this helpful
Simbarashe,5.0 out of 5 stars,Amazing,the United States ,January 13 2018,Verified Purchase,  Package arrived on time. I'm very satisfied,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,"Excellent, very happy with this product",the United States ,January 12 2018,Verified Purchase,"  Excellent , very happy with this product..",0 people found this helpful
Lolie,3.0 out of 5 stars,Handcontroll,the United States ,September 21 2018,Verified Purchase,  Controller does not charge anymore,0 people found this helpful
Jay Scozzaro,5.0 out of 5 stars,Five Stars,the United States ,October 29 2017,Verified Purchase,"  This sucker works great, I love it lmao",0 people found this helpful
Damiano1982,5.0 out of 5 stars,Damiano1982,the United States ,April 4 2018,Verified Purchase,  Excellent,0 people found this helpful
rishab merwade,5.0 out of 5 stars,Five Stars,the United States ,February 19 2018,Verified Purchase,  Great product amazing fast delivery,0 people found this helpful
mane,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  it good product and fast shipping,0 people found this helpful
Nico DeLoretto-Chudy,4.0 out of 5 stars,Four Stars,the United States ,December 6 2017,Verified Purchase,  Good - paid online.,0 people found this helpful
Patrick Leung,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  Nice deal and delivery was fast.,0 people found this helpful
JI HUN PARK,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  I'm satisfied from your product.,0 people found this helpful
Amazon Customer,5.0 out of 5 stars,Five Stars,the United States ,January 12 2018,Verified Purchase,  Excelente producto,0 people found this helpful
Frank Valverde,5.0 out of 5 stars,Five Stars,the United States ,January 11 2018,Verified Purchase,  Excelent product,0 people found this helpful
LeeGwangSam,5.0 out of 5 stars,Five Stars,the United States ,January 15 2018,Verified Purchase,  its great very very goooooood,0 people found this helpful
Ernesta,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,"  Perfect for everything,thanks",0 people found this helpful
Pierre-Yves Parent,5.0 out of 5 stars,It's great,the United States ,January 11 2018,Verified Purchase,"  It's great, fast and reliable",0 people found this helpful
Leonardo Espinal,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  Very good!,0 people found this helpful
dor izmaylov,5.0 out of 5 stars,Five Stars,the United States ,January 13 2018,Verified Purchase,  Excellent,0 people found this helpful
Elisabeth Bryant,5.0 out of 5 stars,Perfect!!!!,the United States ,December 5 2017,Verified Purchase,  Perfect!!!!,0 people found this helpful
anna,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  Good deal fast shipping,0 people found this helpful
Cliente Amazon,5.0 out of 5 stars,Five Stars,the United States ,January 16 2018,Verified Purchase,  Nice product and cheap,0 people found this helpful
Marcelo Rosa Filho,5.0 out of 5 stars,Five Stars,the United States ,March 12 2018,Verified Purchase,  Great!,0 people found this helpful
Libby Samples,1.0 out of 5 stars,NOT HAPPY,the United States ,March 7 2018,Verified Purchase,  just received my PS4 but all that came in the package was the system itself. No power cord or control. NOT HAPPY,5 people found this helpful
Emilio,5.0 out of 5 stars,Five Stars,the United States ,November 15 2017,Verified Purchase,  Nice gaming console,0 people found this helpful
hikum1207,4.0 out of 5 stars,Four Stars,the United States ,January 12 2018,Verified Purchase,  GOOD,0 people found this helpful
James,1.0 out of 5 stars,Broke within 2-3 months after purchase.,the United States ,May 23 2018,Verified Purchase,"  Bought one, worked well for about two months before it shut off while playing it, and it would not turn on again. Tried everything. Dont buy unless youre wanting to blow 300 dollars at once.",4 people found this helpful
jmj8470,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  it's good price,0 people found this helpful
Sung Jae Kim,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  i love it!!!!,0 people found this helpful
jinho kimm,5.0 out of 5 stars,Five Stars,the United States ,January 11 2018,Verified Purchase,  good choice,0 people found this helpful
oh jinmin,4.0 out of 5 stars,Four Stars,the United States ,January 16 2018,Verified Purchase,  nice good,0 people found this helpful
JEONGHUN LEE,5.0 out of 5 stars,Five Stars,the United States ,January 14 2018,Verified Purchase,  very good,0 people found this helpful
