name,score,title,place,date,verified purch,text,upvotes,language
Thomas,2,nowhere without internet,the United States ,20180615,True,  Very disappointing. Waited a week to receive console and 3 games only to discover that I cannot play any of them. Microsoft designed the Xbox so that it can't even be set up without internet. Likely a return for me.,1,english
lcb,1,mine came used and it was obviously owned by someone else and also all of the crap you have to go through to use a console ...,the United States ,20171102,True,"  I'm not even sure how they are able to sell this product , mine came used and it was obviously owned by someone else and also all of the crap you have to go through to use a console to play a game "" that you already have the disc for by the way"" is a bunch of crap , get it together Microsoft , this is not happening for me , never will be.",12,english
Derek D.,1,Disappointed in Quality...,the United States ,20180730,True,"  Got this in the mail today, and I was disappointed for a couple of reasons. The power cord is ridiculously short and the HDMI cord is even shorter. The controller seems flumsy, like it will break easily. Plus it is battery operated, which I never read that anywhere in the description. I assumed it was rechargable like others. Waste of my money. Buy a different one!",2,english
Zero One,1,Broken Console by an Indifferent Vendor,the United States ,20180318,False,"  XBox One S is the worst console I have every owned. Laggy, buggy, prone to crashes due to three clunky OS (master, entertainment, gaming). I performed two full factory resets out of the box, four partial factory resets and it ultimately died during the seventh. I played a single game on it and watched a few movies. Sneeze at it: crash. Look at it: crash. Not to mention it is not the momentous improvement as billed over the original model, let alone my tried and true 360. I never regretted buying a 360. It worked. Sure it sounds like a horror movie lawnmower but that's what TV volume buttons are for, right?The One S ensures that all gaming is a scheduled event. Download the game, even the 360 game an emulator runs, reload it 2x so the install completes. Download all the patches that are required. Five hours later, time to play! ""Sorry, something went wrong."" That's an actual error message.If you don't have immediate problems you can wait for trust Microsoft to mess up an update with bugs. They want your machine on all the time so they can crash it before you can sneeze in the machine's direction. Customer support? Check the forum. Look at the forum. Call customer support! It would be more hilarious if I hadn't wasted nearly $300 and 20+ hours of maintenance time. I have maybe an hour a week to game and this console doesn't allow for pickup and play. Rather, you escape into an ecosystem of ambivalence and frustration, where you are leasing ""beta""-level hardware. Then you get weekly updates on all the fun games you don't get to play.",5,english
Margaret,3,Xbox one s didnt late a year,the United States ,20190911,False,  My boyfriend and I got this for my down syndrome brother for Christmas last year 2018. It disnt even last a year. One the headphone jack doesnt work. Two last Thursday when he went to turn on his system it went back to the set up your Xbox one. Got pass the 2 first parts but when it come to updating it said there was something wrong with the update. I tried everything to get it to work for a week end calling Microsoft and they told me he will need to get a new console when he didnt do nothing to it but turn it on and off. I still believe it not the console nor the internet connection especially since my PlayStation ps4 work wonderful with the WiFi. My boyfriend and I are beyond PISS about it because it wasnt even a year before the system apperently wont update.,1,english
Emily Wallace,1,Buy a ps4,the United States ,20190619,False,"  I don't usually write reviews but I have to for this one. Don't buy an xbox one. Don't buy an xbox one s or any xbox console. I have a Nintendo Wii, ps2, 3ds and all of them are fully functional and still work to this day. (My 3ds takes a beating.) I have had my xbox for one year with 7 games on it and last week I started getting error messages. I called up the help line and the xbox guy literally said my xbox one was trash. They refused to fix it because apparently they don't fix my version of the xbox one anymore. (I'd be way more understanding if I had a faulty xbox360!- I'd be bummed but i wouldn't be warning people away.)So not wanting to waste all the games I bought and needing a system for streaming apps I found an xbox one s in relatively good shape and I bought that. Plus my best friend has an xbox one s (my fault) so I'm trapped until next gen.Right at this moment I can't even sign into my account due to actual xbox live issues. It has been an hour.My boyfriend has a ps4 and uses it SO much more than I use my system, and has NONE of these issues. None. This boy never even shuts his ps4 down the safe way.Don't make the same mistake I did. My ps2 still works and that should have been the life experience I needed to stick with ps consoles. Just buy a ps4. Don't risk such a huge investment in a system that has these issues.",0,english
Taylor,1,OMG,the United States ,20191029,False,"  Xbox One is the worst console I have ever owned. Through my life I have owned PS1, PS2, PS3, 64, GameCube, Wii, Xbox 360 and now this literal piece of garbage. This system is so bad that I was highly considering donating it, but then I realized that I would be the jerk that ruined that poor kids life. This being the latest Xbox out to date, is a joke. Whenever I attempt to play (which 50% of the time I cannot because something has to update or the game has to download for 5hours), I feel like I have jumped back to year 1950. How could this system be so bad? How could every other system that I have owned be faster and more efficient than the “NEWEST” Xbox. When I mentioned that you have to download your game onto Xbox for 5 hours - I was not being sarcastic. I buy a disc, and cannot not play it immediately because the game has to install onto the system. Why does it do this? Because even with it being installed (which literally has taken over 5 hours before for COD Modern Warfare), YOU STILL NEED TO INSERT THE DISC TO PLAY THE GAME. Save yourself, and don’t waste hours of your life on this.",0,english
Kyle Ebel,4,Efficient and Easy on the Wallet,the United States ,20190217,False,"  The Xbox 1S is a good console if your looking for an upgrade for the Xbox 1, but don’t have a lot of money. This would be great for Parents and College students who might want to buy an Xbox, for multiple of purposes. It can also be used for beginner streamers. It gives you a good base to start with and comes with good games like Gears of War, Halo series, Cup Heads, etc.Somethings that you might want to know+Is always on, even when you have it off.+I had one incident of miss coloring, but a hard reset fixed it.+It is very customizable, and have a bunch of options for you to mess with.+The voice activation function is very annoying, can turn it off.+No more energy box, just the power cordYou can use twitch, but Xbox has bought it’s own streaming site.If you like Xbox, but just can’t afford the Xbox X this is for you. It has good graphics, and comes with all the things you need to connect it with a TV with an hdmi cable. As like every xbox it can be a good dvd player, netflix device and a casual gaming console. If you are looking for streaming or recording purposes, the console comes with a built in system giving you the ability to stream, and also it comes with inputs in order to capture content. The Xbox 1s comes with 1080p streaming capabilities, you just need the Internet to support it.  I recommend it to anyone looking into this.",0,english
Josh,1,Used not new,the United States ,20191022,False,  The unit I recieved was 9 months old...Used and resealed.Called Microsoft directly to verify.It's sad that Amazon would censor my last review.,2,english
Brian,1,"NEVER, EVER BUY AN XBOX!",the United States ,20200801,False,"  Should have known not to buy Microsoft junk after my experience with RROD.Bought brand new from Best Buy. Used it to play through Gears of War and watch a couple movies. Maybe used it for 20h totalI went overseas, came back, and now the xbox refuses stay on, connect to the controller or provide a video signal (apparently its a common issue). IT'S ONE MONTH OUT OF WARRANTY they want me to pay 179 USD (which is more than half the price of it new) to get it serviced. Absolutely not Microsoft. This thing is going in the trash where it belongs.",0,english
Amazon Customer,1,Bad buy,the United States ,20201017,False,  Not worth it. For one it's a discontinued.. 2 they're selling it at over double what it's worth. I bought mine brand new from gamestop for less then $150.00. 3 people on here are commenting that the units are used And or don't work,0,english
Hollow Point,5,Best Deal Out There!,the United States ,20190830,False,"  Beautiful!!! Highly recommended! Came on time and works great. Although it is a bit of false advertising, claims that it comes with Madden and Anthem in the description, and yet it came with neither. But to say the least I'm just glad my console, cords, and controller all seem to look/work/feel like brand new. I'd say it the best deal out there!  Thanks guys!",0,english
Amazon Customer,3,Previously Opened BOX,the United States ,20200206,False,"  Unit was well preserved. I can't help but wonder if this unit was in a tractor trailer truck wreck? Box was previously opened and re-taped. I gave 3 stars because no games were previously downloaded as described. However, my son was excited when the 1 month live code worked.",0,english
CAB,2,"After about the 10,000th time of the garbage machine freezing, I've decided to give it 2 stars.",the United States ,20190721,False,  I didn't give it a 1 start review because it appears they attempted at putting in effort in a few areas. Major step down from the 360.Don't waste your time. BUY PLAYSTATION!!!,0,english
dariusz choromanski,1,Hot garbage,the United States ,20190529,False,"  This is how the product came. I ordered a new system, looks like some already opened it and reclosed it. Not sure if I want to test and see if it works or just send it back, that is bs, I paid for new unopened product not what ever this hot garbage is.",0,english
Geremiah,1,System Is Very Slow,the United States ,20200126,False,  Your browser does not support HTML5 video.   When your Xbox One S start going very slow and can’t even play a game don’t be surprised. If you are thinking of getting this Xbox I Recommend NOT.  I search the solutions of this problem and none of them worked.  Main Excuse Of Microsoft is “Check Your Internet Connection”.  Trust me it’s not the internet,0,english
DJohns,1,There’s better consoles,the United States ,20190409,False,"  The Xbox One S is not a good console at all, the console always freezes and the controllers disconnect quite often. The controller has terrible reaction time with the games you play and the Xbox will crash any time it wants to. I would pass on this, the original is more worthy than this penny pinched console.",0,english
Amazon Customer,5,Came as described.,the United States ,20190329,False,  I was hesitant after reading a couple of bad reviews but my xbox came in today. I used my brothers prime account for the 2 day shipping but so far no problems the xbox was brand new and unopened. I am downloading games right now.,0,english
Cruz,1,Don’t buy. It’s a scam.,the United States ,20181106,False,  Itcame broken doesn’t even work at all so angry I paid this much for a broken system. This is used and I don’t have warranty because it’s use,1,english
Amazon Customer,2,Make to buy the Warranty,the United States ,20180505,False,"  Shipping was early, set up was very easy. I have always been a fan of XBOX but I will say the xbox one is riddled with glitches and bugs. I have to hard reset it all the time and I just bought it before christmas. I reccomend you buy the warranty just in case something happens.",1,english
courtney rose,5,Great condition,the United States ,20181022,False,  Love it,0,english
Geraldine Coppola,3,Okay Console,the United States ,20180918,False,"  Tons of glitches and malfunctions, but otherwise it is fine.",0,english
Shelby weiss,5,Works great any bad comments for this person are weird,the United States ,20191009,False,  Looks good,0,english
Amazon Customer,5,X box live issue,the United States ,20190609,False,  The micro soft live card had already expired last year so what’s the point ????,0,english
Jacqueline Ben,5,my son has one of these at his dad's house ...,the United States ,20180112,False,  my son has one of these at his dad's house and I was wondering if it came with the controller.,1,english
merry s. haley,1,DO NOT BUY!!!,the United States ,20190324,False,"  You will have tons of problems with internet connection, and much more.",0,english
Jackson williams ,5,A great purchase!,the United States ,20190523,False,  I really liked this purchase and it was brand new and came fast.,0,english
William M.,5,Brand new,the United States ,20200221,False,  Granddaughter loves it!!,0,english
Tara Haugan,5,Better than I expected!,the United States ,20190210,False,  It is working really well so far and it got here a day early!,0,english
Julie Schmidt,4,xbox one is fun sports and racing games my favorite,the United States ,20190415,False,  xbox one is  fun sports and racing games my favorite,0,english
Amazon Customer,5,F,the United States ,20180707,False,  My mom destroyed mine,1,english
Justin Ellis,1,One Star,the United States ,20180710,False,  Platform broke after 19 months of only using Netflix. Save your money and get an Amazon Fire for streaming,1,english
S.W.,5,Makes a good home theater media center,the United States ,20191202,True,"  I bought this to use as a home theater media center. I use it to play blu-ray and dvd movies and stream video from the internet and my home NAS/DLNA server. I use the Amazon prime, media player apps the most. Being able to play games is just a bonus, and one we don't use much. But if you want a verstaile home media center, this is a decent choice.",0,english
Mya West,5,GREAT!,the United States ,20191223,True,  the engineering team at Microsoft deserves a standing ovation. Condensing everything inside the original Xbox One – as well as the massive power brick – into a framework 40% of the size is a feat of engineering.,0,english
Heather Monroe,5,Great product at Great price,the United States ,20190509,True,  Daughters bday,0,english
Martha Susan McKeehan,5,Great product!,the United States ,20200604,True,"  Love my new Xbox one, works great, great value and fast delivery! Thanks so much!!",0,english
C Mac,5,Buy it,the United States ,20190504,True,  Awesome. Exactly what I’d hoped for.,0,english
Amazon Customer,5,Excellent,the United States ,20191207,True,  Excellent,0,english
RealReviewer,5,Nice,the United States ,20190131,True,"  Had for awhile, no problem with it so far! Bery happyStill works fine, no problems at all",0,english
Isabella,5,Cause I’m a big kid now,the United States ,20190131,True,  My inner child revived with this new console,0,english
Phula,5,It’s amazing,the United States ,20201112,True,  I loved it it’s amazing thanks,0,english
Derek Mikeska,5,nice,the United States ,20200928,True,  nice,0,english
Scott R. Benarde,5,awesome and beautiful machine,the United States ,20200409,True,  so happy to make my son happy with this.  I havent seen him in 24 hours,0,english
Lamont Wright,5,Good jawn,the United States ,20200227,True,  Perfect thank you xbox god,0,english
LEONARDO LONGO,1,,Brazil ,20180711,True,"  Mercadoria entregue com configuração diferente do anuncio. E sem soluçao por parte da amazon, após vários contatos e todo com registro por email.",165,portuguese
Pedro Arantes,4,,Brazil ,20190509,True,"  Meu cabo de força veio pra tomadas estrangeiras, vou ter que procurar outro para comprar.",120,portuguese
Gerardo,1,,Mexico ,20190403,True,"  El sello de la caja venia abierto, cuando prendi el control encendió la consola algo que no debería pasar si se supone que es nueva, voy a investigar y si no me parece hare valida mi devolución.",104,spanish
Cliente de Amazon,2,,Mexico ,20190429,True,"  La consola se ve nueva, sin embargo venía abierto del empaque original. Funciona bien pero me mandaron un cable genérico toma corriente que no mide más de 10 cms y me parece muy poco ético que te manden accesorios chafas cuando supuestamente compras un artículo nuevo de línea.",71,spanish
Francisco Ruelas,1,,Mexico ,20190611,True,  El alimentador de energía no era el correcto de el xbox one y el HDMI que venia fue intercambiando por uno mas corto eso es un mal servicio,35,spanish
CHERLEMH,5,,Brazil ,20190225,True,"  Depois de muito pesquisar resolvi fazer a compra, confesso que estava receosa em relação as lojas parceiras, mas decidi fazer a compra e a Gamer Hunter foi a que me chamou a atenção. Entregou no prazo e bem embalado, mas pude perceber que a embalagem estava aberta. acredito que tenha sido para fazer os testes. Devo ressaltar que o console veio como Região 2, então os DVDs que tenho originais não rodam nele. Para quem estiver pensando em usar o Blu-Ray aconselho pedir o da Região do Brasil que é a 4 . Segue com ótima observação até o momento . Vamos ver daqui pra frente.",21,portuguese
Breno Ribeiro,5,,Brazil ,20190414,True,"  Qualidade total nos produtos Microsoft, podem comprar sem medo de se arrepender, ao comprar o videogame, já considere comprar pilhas recarregáveis com o carregador também.",21,portuguese
Fernando N.,2,,Mexico ,20190709,True,"  La caja es original y el numero de serie de la consola hace match con la caja. sin embargo esta viene resellada, todo el contenido se ve nuevo pero retiraron la tarjeta de 1 mes de Gamepass que la caja dice incluir.No se cual sea el motivo de retirar las tarjetas, tal vez revenderlas por fuera, pero es un hecho que no deberian sacarlas. El vendedor que lo envio se llama Tecnolife",14,spanish
Jorge,3,,Mexico ,20190528,True,  El producto venía con los sellos rotos por lo que obviamente ya lo habían abierto.Aún así en el interior todo parecía estar nuevo.,11,spanish
Adrián Gámez,1,,Mexico ,20190703,True,"  Si van a poner otro cable, por lo menos asegúrense que se parezca al original, el que ponen esta exageradamente pequeño, se tendría que usar una extensión y se pondría el equipo en riesgo.",8,spanish
Ciro Cruz,5,,Mexico ,20190604,True,  Una consola de videojuegos potente que va a satisfacer a los fans de Xbox. Si no tuviste oportunidad de comprar la Xbox One original o tu presupuesto no da para la Xbox One X es una alternativa confiable. La infraestructura de servicios y soporte de Microsoft es completamente funcional por lo que se puede disfrutar a su máximo potencial todo lo que puede ofrecer en cuanto a entretenimiento,4,spanish
Alejandro Ortega,4,,Mexico ,20190722,True,"  Se cumplió con la fecha de entrega, el paquete incluida la consola, control, baterias, cable de alimentación y HDMI, estos ultimos originales, no incluye tarjetas de regalo ni de prueba, la caja llego bien, solo muy pequeños detalles en las esquinas pero nada relevante, lo importante que es la consola y sus accesorios llegaron intactosEsta fue una compra a tecnoworld, aclaro esto por todos los comentarios y reseñas que hay sobre productos con cables no originales o algun tipo de estafa",6,spanish
Luan Pablo,5,,Brazil ,20180806,True,"  Produto sensacional, não me arrependo de tê-lo adquirido. A Microsoft está fazendo um excelente trabalho com esse vídeo game, jogos muito mais baratos que nos concorrentes. Serviços excelentes como o Game Pass onde eu pago 30 reais por mês e tenho acesso a mais de 120 jogos inclusive muitos jogos de lançamentos exclusivos para a plataforma, ou o Ea Access onde eu pago 20 por mês e tenho acesso a mais de 50 jogos da ES Games, como Fifa, Need For Speed e Battlefield.",8,portuguese
Pina,5,,Brazil ,20190902,True,"  O xbox chegou hoje e veio faltando a nota fiscal. Foi solicitado a o vendedor que emitisse a nota fiscal e me enviasse no email, logo após o envio, o atendimento do GameMix se prontificou em emitir a nota e me enviar.Nota 10 o Amazon e nota 10 para a Game Mix",6,portuguese
Antonio Augusto,5,,Brazil ,20190221,True,"  Excelente produto... Chegou perfeitamente, com todos acessórios.só recomendo que o vendedor melhore a forma de embalar o produto para entregar aos correios, já que o serviço dos correios e péssimo e eles sempre estragam as caixas. caixa chegou amassada.",4,portuguese
kalebe,5,,Brazil ,20190228,True,"  Entrega antes do prazo e bem rápida. Produto de qualidade e original. Vender muito prestativo e rápido no retorno. O único problema, que não está na descrição é o cabo de força que não é padrão brasileiro e é necessário um adaptador ou um outro cabo de força para poder usar o aparelho. De resto uma ótima compra.",4,portuguese
Hassan Rosas,5,,Mexico ,20200312,True,"  Me gustó mucho, venía con todos sus accesorios, el cable de corriente venía en europea y americana a si que no hay problema, lo compre con Bonalto para que confíenY lo mejor lo registré en Microsoft para ver si tenía garantía en mexico y si tiene 1 año de garantía de soporte y 3 años con Microsoft directamente.La fecha de fabricación de la consola es de 2019 muy recienteMuy encantado, actualizare mi reseña de ser necesario",2,spanish
Leonardo Almeida,5,,Brazil ,20190829,True,"  Atualização sincera em cima do Xbox One original. Não vale trocar um original pelo S, mas para quem não tem nenhum Xbox One, o S é sensivelmente melhor (e menor, e sem fonte separada) que o One original.Achei que não fosse gostar do console branco porque me remetia ao meu velho 360 árcade, mas as linhas retas dão outro feeling ao aparelho.Chegou antes do esperado, e a loja me atendeu com muita agilidade e presteza. Nota 10.",2,portuguese
Cliente Kindle,5,,Brazil ,20191228,True,"  Depois de 7 meses de uso aqui estou para avaliar o produto. Portanto, posso dizer com autoridade que o produto é uma ótima compra, levando em conta as experiências proporcionadas. Logo ao abrir a caixa e configurar o console, já é possível ter uma demonstração dos serviços da Microsoft, tendo algumas semanas para avaliar se o Xbox Game Pass (assinatura de catálogo de jogos) e Xbox Live Gold (assinatura para multiplayer e jogos extras) valem a pena. O console e controle em si tem ótima qualidade e durabilidade apresentando um desempenho favorável à experiência em jogos. Produto ótimo e que tem seu valor.",1,portuguese
Poncho MasteR,5,,Mexico ,20190425,True,"  Llegó en tiempo, funcionando al 100%",6,spanish
BJo,1,,Canada ,20191019,True,  This Xbox doesn't seems to be a new product...no manual nor the one month Xpass was included.  The product was not advertised as used...so dissapointed.,3,english
jesus antonio,3,,Mexico ,20190727,True,"  La consola funciona perfectamente, por eso no la regresare, pero cable de la corriente esta muy corto, se requiere extensión y las recomendaciones de microsoft es que se conecte directamente al tomacorrientes.He comprado xbox 360, xbox one, y tenian la etiqueta de no mover con el disco insertado, sacar el disco antes de mover la consola, esta consola que compre xbox one s, no la tenia, por lo que pienso que es usada y si ya es usada y la venderan como nueva, minimo coloquen las etiquetas y un cable de corriente orginal y no de 20 cm.",0,spanish
A nivel de cancha,1,,Mexico ,20200325,True,"  Acabo de recibir el pedido y vaya sorpresa al abrirlo, pedí una consola de Xbox one S y lo que venía dentro de la caja es una bolsa de arena para gato. Obviamente voy a devolver y no vuelvo a comprar aquí en el sitio y mucho menos con green tec pues crei que eran serios pero veo que no es así. Eviten problemas y enojos . Es mejor ir a una tienda",1,spanish
clairton,4,,Brazil ,20190318,True,"  Caixa veio aberta, pois era um Xbox com 2 controles, achei errado o vendedor não informar isso, tbm tentei contato com o vendedor e não consegui, mas no geral tudo veio certinho e muito antes do prazo de entrega...",4,portuguese
Daniel,5,,Mexico ,20200811,True,"  Los sellos con los que contaba el producto no eran los originales, pero era porque traían un adaptador para la corriente ya que el producto es importado. El producto en general viene sellado y empacado sin problemas, el dispositivo funciona correctamente.",0,spanish
Diego De Santiago Delfin,5,,Mexico ,20190722,True,"  El dispositivo funciona perfectamente, todo venía nuevo. La caja venía maltrecha y uno de los seguros estaba roto. Tampoco me venía con el Game Pass ni la garantía de Xbox. Más allá de eso el aparato y sus accesorios vienen nuevos y sin abrir.",1,spanish
Edson Gomes Leite Junior,3,,Brazil ,20200428,True,  A caixa veio danificada e o produto veio com problema (esse problema estava relacionado a uma atualização do sistema que resolvi seguindo as instruções no site da Microsoft). Dei 3 estrelas pois chegou muito rápido.,1,portuguese
Victor Amezcua,5,,Mexico ,20200423,True,  ¡Recibí la consola un día antes de lo programado! Esto en estas épocas de pandemia y confinamiento en casa es muy apreciado. Llegó en perfecto estadoLa instalación fue rápida y sin problema y la consola funciona muy bien y ya esta en uso.,0,spanish
Felipe de jeus de la cruz marquez,2,,Mexico ,20200120,True,  No me gusto que no especifique que trae cable de corriente Europeo la consola,2,spanish
Mauricio Llovera,3,,Mexico ,20200403,True,"  me llego la caja del xbox abierta y con cinta adhesiva para volver a cerrarlano estoy seguro si el equipo es nuevo o no, pero ya lo use y funciona bien pero me quedo con la espina de que me llego la caja abierta y eso NUNCA es bueno. Tambien viene con conector de electricidad de europa.",0,spanish
Adriano de Almeida,4,,Brazil ,20190817,True,  Chegou rápido e esta funcionando bem.,4,portuguese
VihFernandes,5,,Brazil ,20200227,True,"  Produto maravilhoso,porém veio com cabo de energia padrão europeu,no qual você precisará comprar um adaptador!P.s: Esqueci de mencionar que veio 14 dias de Live Gold e 30 dias de Game Pass.",1,portuguese
Pablo ,4,,Mexico ,20200121,True,"  Exelente a un súper costo,lo único malo y fue por lo cual le puse 4 estrellas es por que el cable de corriente es europeo pero fuera de eso la consola cumple con todo la caja viene cellada",0,spanish
Adalberto,5,,Brazil ,20190530,True,"  Esse console não é o top de linha da Xbox, mas é sensacional e muito mais acessível que o lançamento. Excelente relação custo benefício. Valeu muito a pena. Sem contar que o vendedor foi extremamente eficiente, chegou rápido, muito antes do prazo estabelecido. Super recomendo.",0,portuguese
Ricardo,3,,Mexico ,20190910,True,  Mi consola que compre no se ve en la televisión hable a soporte técnico de xbox y me comenta que no es de esta región que pertenece a la región de Australia o Nueva Zelanda necesito me apoyes para ver qué procede en este caso ya que no me pueden apoyar ellos por no ser de esta region,0,spanish
Abraham Morales Calderón,3,,Mexico ,20191220,True,"  Llevo ya mucho tiempo con el Xbox y sí funciona bien, lo único malo es que tiene un ruido algo molesto en el ventilador al iniciar el Xbox, pero ahora ya no le pongo importancia",0,spanish
Dulce Perez ,4,,Mexico ,20190623,True,  Llegó todo bien y antes:) solo que no tiene la tarjeta de regalo:(,3,spanish
Cesar A. M. Ianner,5,,Brazil ,20180503,True,"  Produto, até o presente momento, atendeu todas as expectativas! Vendedor me entregou rapidamente e foi bem atencioso, recomendo plenamente a compra com o mesmo!",2,portuguese
TedeManzanaFT,4,,Mexico ,20190630,True,  Venia abierta,4,spanish
Inácio Darlan,5,,Brazil ,20201119,True,  O produto chegou bem antes do prazo está de parabéns a loja parceira que vendeu e entregou o produto veio tudo direito em perfeito estado o controle também veio com pilhas e o cabo de força é padrão brasileiro,0,portuguese
Patty Rojano,5,,Mexico ,20200607,True,  esta padre lo encontré a muy buen precio la consola esta padre!!,0,spanish
Cliente de Amazon,5,,Mexico ,20190526,True,  Consola en perfectas condiciones,2,spanish
ossiel retes,3,,Mexico ,20190705,True,  Todo see ve en orden solo q no es nuevo del todo,1,spanish
Neivaldo,5,,Brazil ,20190508,True,  Meu filho usa e está gostando principalmente dos gráficos e o modelo ser compacto.,1,portuguese
Alex Vázquez,3,,Mexico ,20190713,True,"  El empaque de la consola viene con los sellos rotos y maltratado, paquetería se retrasó un día en la entrega. La consola funciona bien y completa. Por el momento ninguna queja.",0,spanish
Saimon ,5,,Mexico ,20190823,True,"  La consola está en perfecto estado obviamente porque es nueva, bien envuelta en la caja lo que no le ocasiono  ningún  rasguño, la recomiendo",0,spanish
Hugo adrian,3,,Mexico ,20200426,True,"  Todo estaba bien, solo que la clavija no era la que normalmente se usa, tuve que comprar un adaptador. Después de unos día el equipo no empezó a leer los discos.",0,spanish
José Carlos Zapata Santoyo,5,,Mexico ,20190623,True,  Ya más de 3 meses con él y sin problemas. Todo bien,0,spanish
Raul Ramos Malpica,5,,Mexico ,20190519,True,"  Buen producto, tal y como aparece en la publicación",1,spanish
Victor,1,,Mexico ,20200319,True,  No llego el producto de esta publicación me llegó otra versión (all digital),0,spanish
Pablo Van Leer,5,,Brazil ,20190808,True,"  Produto chegou bem embalado! Cabo já para os padrões brasileiros, demourou uns 8 dias mas chegou perfeitamente, caixa estava aberta,acredito que deva ter sido aberta para teste. No mais estou muito feliz.",0,portuguese
Cliente de Amazon,5,,Mexico ,20190712,True,"  llego a tiempo y sin ningún problema, el precio fue fantástico, la caja estaba bastante maltratada pero la consola venia intacta y servia a la perfección.",0,spanish
Alonso C.,5,,Mexico ,20200827,True,  buen producto,0,spanish
Vinicius Barros,5,,Brazil ,20190222,True,"  Gostei muito do produto, vei em ótimas condições e chego no prazo minimo ou seja bem rápido. obrigado por nos vender um grande produto com qualidade e rapidez. (Recomendo).",0,portuguese
Dante Marín ,5,,Mexico ,20190716,True,"  Llegue muy rápido, y en excelente estado, tan y como lo esperaba, lo recomiendo ampliamente",0,spanish
Cliente de Amazon,1,,Mexico ,20200118,True,  Lamentablemente me llegó sin control con la caja maltratada ademas de que la clavija del cable tomacorriente no es la estandard de Mexico. Pedí devolución.,0,spanish
Rubens de Assis,5,,Brazil ,20191226,True,"  Produto muito bom, rápido e simples, não apresentou nenhum problema. O melhor de tudo é ser um xbox leve e pequeno, pode ser levado na mochila e não pega espaço.",0,portuguese
memo brindis,5,,Mexico ,20201130,True,  Buen artículo para su precio y uso,0,spanish
Ricardo ,5,,Mexico ,20200527,True,"  Excelente consola, todo llego bien, funciona muy bien",0,spanish
DIEGO RODRIGO ALVES,5,,Brazil ,20191127,True,"  Produto excelente, tudo certo.Foi entregue dentro do prazo.O conteúdo da embalagem estava intacto.E está funcionando corretamente.",0,portuguese
JOSE GUADALUPE PEÑA,5,,Mexico ,20200628,True,  Llego en excelentes condiciones. Llego tal cual viene marcado en las especificaciones.,0,spanish
Cliente de Amazon,1,,Mexico ,20200318,True,  Aquí claramente se promociona el Xbox one s con opción de disco. Lo que me mandaron fue la versión all digital. Lo voy a regresar inmediatamente,0,spanish
Daniele Lima,5,,Brazil ,20191010,True,"  Design bonito, mais rápido e armazenamento maior.",0,portuguese
Lucas,4,,Brazil ,20190920,True,"  Produto de qualidade, chegou antes do prazo, apenas com a caixa amassada e furada. Em geral em perfeitas condições de uso funcionando perfeitamente.",0,portuguese
Massilon Sebastião pereira,5,,Brazil ,20201114,True,"  Produto excelente entrega mais q rápida, chegou bem antes do dia marcado,só o Sedex q amassou a caixa ir furo pouco a caixa ,mais a loja e perfeito",0,portuguese
Carlos Daniel Aguayo Gomez,5,,Mexico ,20190710,True,"  Muy buena consola, viene en muy buen estado y con todas sus piezas originales. Aparte esta a muy buen precio y jala al 100. La recomiendo",0,spanish
MANUEL,5,,Brazil ,20200124,True,  fiquei feliz com este console atende as minhas necessidades e também pelo custo eu só achava com preço de lançamento e para mim foi um bom envestimento,0,portuguese
Cliente de Amazon,4,,Mexico ,20190721,True,"  No me gustó que los juegos, aunque sean discos, haya que instalarlo.",0,spanish
Angelo,3,,Mexico ,20200416,True,"  El Xbox es de europa entonces te mandan un cable no original en el paquete , además le sacan todos los códigos promocionales que incluye",0,spanish
Diana Cordero Chavez,1,,Mexico ,20190828,True,"  La verdad no lo compren, el mío dejo de funcionar después de 2 meses y no me hicieron garantía",0,spanish
WELLINGTON DE SOUZA MARTINS,5,,Brazil ,20181018,True,  MUITO BOM,1,portuguese
Douglas,5,,Brazil ,20190316,True,"  Produto chegou muito rápido e bem embalado. Esperava algum código dentro da caixa, mas não teve nenhum. Padrão americano de tomada.",0,portuguese
Jacob ,4,,Mexico ,20190714,True,  todo funciona bien y llega en perfecto estado lo único negativo fue el cable de corriente no enbona y esto hace que genere falso,0,spanish
Anna,5,,Brazil ,20190824,True,  Já conheco este produto. Chegou em bom estado e 4 dias depois que fizemos o pedido.,0,portuguese
Victor Rocha,5,,Brazil ,20190207,True,"  Produto entregue em perfeito estado, antes da data prevista e um vendedor super atencioso, vlw Game Play tô viciadão já ",0,portuguese
Salvador Navarro Maldonado,5,,Mexico ,20190811,True,  Excelente funcionamiento y lo mejor en prime day salió baratísimo,0,spanish
Yara Pereira Buzan,5,,Brazil ,20180605,True,  Quero agradecer o atendimento!  Parabéns Amazon e StoreGamers. Precisamos de uma empresa séria e com bons preços. Eu indiquei o site aos amigos!,0,portuguese
Edernice,1,,Mexico ,20190723,True,"  Que es ese cable, una burla o que ?",1,spanish
davi de Freitas,5,,Brazil ,20190503,True,  Produto chegou em ótimo estadoDemorou uns dias por conta dos CorreiosMais chego em perfeita condições..,0,portuguese
Thadeu Martini,5,,Brazil ,20180719,True,"  vendedor atencioso, produto chegou antes do prazo porém demorou a ser posto em trânsito. Produto lacrado 100% original. Vale a pena",0,portuguese
Cliente Amazon,1,,Brazil ,20200915,True,  O produto não funcionou.,1,portuguese
